profile_identifier;latitude;longitude;clay.15.30.cm;silt.15.30.cm;sand.15.30.cm;trans_1.15.30.cm;trans_2.15.30.cm
65306;-0.570000;-72.470001;7.7;4.8;87.5;2.434181;-0.460365
65307;-0.580000;-72.379997;40.5;41.6;17.8;-0.820955;0.026863
65308;-1.280000;-70.830002;32.8;22.4;44.8;0.311428;-0.382280
66765;1.262778;-77.289722;36.4;34.6;29.1;-0.223105;-0.050356
66766;1.116111;-77.427500;23.0;33.7;43.3;0.635890;0.384150
66767;0.970000;-77.744444;29.9;49.4;20.7;-0.370064;0.501104
66768;0.940833;-77.835278;21.2;41.1;37.6;0.573308;0.662527
66769;1.200556;-77.325278;29.7;31.7;38.5;0.260080;0.065615
66770;1.375556;-77.287500;34.3;39.2;26.5;-0.258933;0.131782
66771;1.117222;-77.381944;28.0;30.0;42.0;0.406796;0.070891
66772;1.353611;-77.271389;25.1;29.8;45.1;0.585286;0.173433
67976;2.350000;-76.400000;23.1;28.8;48.1;0.733859;0.220473
67977;2.000000;-76.666667;23.1;20.8;56.0;0.884426;-0.104710
67978;2.283333;-76.450000;16.9;28.7;54.4;1.169626;0.529936
67979;2.500000;-76.950000;24.5;43.3;32.3;0.276117;0.569439
67980;1.700000;-76.783333;33.3;38.8;27.9;-0.178038;0.152976
67981;1.800000;-76.766667;34.0;27.3;38.7;0.129676;-0.217702
67982;2.516667;-76.450000;60.8;22.5;16.7;-1.289243;-0.995620
67984;1.483333;-77.097500;18.6;22.2;59.3;1.160220;0.177485
67985;2.483333;-76.466667;52.6;19.1;28.3;-0.619821;-1.012100
68002;1.183333;-76.983333;35.0;35.0;30.0;-0.154151;0.000000
68009;5.583333;-73.866667;50.0;25.0;25.0;-0.693147;-0.693147
68012;3.083333;-76.500000;75.9;17.5;6.5;-2.452519;-1.466783
68017;2.400000;-72.716667;33.0;32.7;34.3;0.037086;-0.011054
68018;2.333333;-72.700000;24.8;23.7;51.5;0.731564;-0.047395
69516;2.500000;-72.633333;31.7;43.3;24.9;-0.241386;0.310743
69518;-4.033333;-70.016667;27.7;27.2;45.1;0.487282;-0.019893
69575;2.383333;-72.633333;20.6;48.4;31.0;0.407448;0.853393
69576;-0.400000;-72.150000;56.7;17.5;25.8;-0.785722;-1.176363
69586;1.166667;-77.366667;9.1;27.7;63.1;1.933116;1.110433
69660;2.416667;-72.666667;18.7;18.4;63.0;1.216807;-0.015842
69668;1.166667;-77.183333;22.9;60.7;16.5;-0.326167;0.976082
69695;4.150000;-73.383333;37.2;20.2;42.6;0.135734;-0.613166
69711;-4.133333;-69.950000;30.4;33.5;36.1;0.171194;0.094701
69746;4.166667;-72.916667;59.4;25.1;15.5;-1.342587;-0.860731
69778;-0.466667;-72.216667;44.2;14.0;41.8;-0.055991;-1.151019
69856;1.116667;-77.366667;25.1;40.2;34.7;0.322554;0.468527
69923;-0.466667;-72.233333;29.2;19.0;51.8;0.575055;-0.427774
69933;-0.450000;-72.216667;0.9;11.4;87.7;4.551722;2.510674
70535;2.400000;-76.650000;17.1;21.2;61.6;1.280345;0.214928
70545;5.300000;-73.849722;14.0;22.2;63.8;1.515416;0.457497
70556;5.800000;-71.849722;17.5;9.1;73.4;1.431081;-0.655052
70558;11.600000;-72.250000;30.0;21.8;48.3;0.477130;-0.319605
70559;5.800000;-71.400000;20.0;33.7;46.3;0.839558;0.520946
70570;1.000000;-75.309722;45.1;32.2;22.8;-0.683250;-0.337719
70577;4.400000;-70.400000;10.0;55.3;34.8;1.249842;1.713826
70578;4.900000;-68.500000;14.0;16.4;69.6;1.604519;0.161022
70580;5.900000;-71.500000;40.6;27.8;31.5;-0.254057;-0.378846
70581;3.950000;-77.199722;2.4;3.3;94.3;3.681969;0.326372
70582;4.300000;-76.250000;18.6;26.5;54.8;1.078966;0.353449
70583;7.300000;-76.400000;45.2;13.9;40.9;-0.100234;-1.182802
70584;8.500000;-77.260000;30.8;23.5;45.7;0.394149;-0.268329
70585;3.400000;-76.800000;30.7;27.0;42.3;0.318838;-0.129293
70586;1.200000;-69.879722;5.8;5.9;88.2;2.714555;0.011127
70587;0.700000;-70.900000;23.4;9.2;67.5;1.060213;-0.934237
70588;1.100000;-69.900000;37.8;6.8;55.4;0.381438;-1.713862
70589;1.500000;-72.699722;13.8;12.1;74.1;1.682505;-0.126041
70591;1.200000;-70.250000;26.9;10.7;62.4;0.842553;-0.924589
70592;10.550000;-74.900000;54.6;21.9;23.5;-0.845211;-0.911874
70593;5.250000;-73.900000;31.3;39.1;29.6;-0.054361;0.224474
70594;2.000000;-77.199722;41.0;27.7;31.3;-0.268042;-0.391053
70595;3.650000;-74.199722;12.0;24.0;64.0;1.669260;0.689177
70596;9.500000;-75.379722;52.2;29.1;18.8;-1.021701;-0.584764
70598;4.650000;-74.230000;24.1;55.3;20.6;-0.155525;0.832416
70599;5.400000;-75.449722;5.4;24.7;69.9;2.568051;1.528224
70600;6.400000;-70.500000;7.2;9.4;83.4;2.446299;0.264631
70601;10.750000;-73.629722;9.1;11.1;79.7;2.165837;0.197879
70602;2.400000;-76.500000;15.2;34.2;50.6;1.204773;0.811389
70603;2.500000;-76.599722;30.2;46.3;23.5;-0.254068;0.426280
70604;3.900000;-76.599722;31.3;47.0;21.7;-0.367466;0.406071
70605;7.500000;-73.360000;38.0;36.8;25.2;-0.409220;-0.029718
70784;-1.600000;-73.400000;29.6;17.6;52.8;0.580184;-0.521157
70811;6.300000;-74.059722;40.3;22.5;37.2;-0.081323;-0.584872
70819;2.799722;-70.599722;20.1;11.1;68.8;1.227920;-0.598496
70838;3.799722;-77.099722;57.6;23.1;19.3;-1.090592;-0.914161
70839;3.849722;-77.000000;31.4;33.3;35.4;0.121348;0.058804
70888;3.660000;-76.900000;15.0;31.7;53.3;1.271785;0.751705
70937;11.649722;-72.199722;27.2;28.8;44.0;0.481571;0.058321
70938;3.349722;-73.800000;23.7;16.1;60.2;0.933488;-0.382534
70939;10.899722;-72.849722;36.3;52.4;11.3;-1.165121;0.369217
70940;10.949722;-72.800000;19.6;44.3;36.1;0.612206;0.816251
70941;3.099722;-70.800000;51.1;25.4;23.5;-0.779727;-0.700084
71330;-1.279722;-70.339722;19.8;37.7;42.4;0.761783;0.644120
71331;-1.360000;-69.949722;26.0;24.4;49.6;0.645548;-0.066041
71340;-2.339722;-72.360000;48.3;17.9;33.8;-0.357747;-0.994013
71341;-1.340000;-73.309722;29.6;17.6;52.8;0.580184;-0.521157
71342;-1.110000;-74.010000;24.9;48.1;26.9;0.077137;0.657162
71387;3.259722;-68.069722;4.5;5.2;90.3;2.990226;0.128774
71389;3.849722;-76.750000;41.3;28.8;29.9;-0.321996;-0.358738
71390;3.599722;-76.699722;50.8;22.0;27.2;-0.622819;-0.837782
71391;4.349722;-75.199722;31.0;11.6;57.4;0.615676;-0.984288
71470;4.199722;-76.300000;44.4;23.4;32.2;-0.319544;-0.641562
71471;11.199722;-72.400000;10.9;5.1;83.9;2.036593;-0.758031
71472;11.329722;-72.500000;32.5;8.5;59.0;0.597100;-1.344985
71473;11.699722;-72.250000;19.4;20.2;60.4;1.134654;0.036511
71474;4.719722;-74.099722;64.2;32.7;3.1;-3.026750;-0.672956
71475;4.719722;-74.650000;64.2;33.3;2.5;-3.229106;-0.656248
71476;10.199722;-75.400000;39.5;9.4;51.2;0.259224;-1.440115
71477;8.399722;-73.300000;46.3;22.8;30.9;-0.406187;-0.707026
71478;8.399722;-77.250000;39.7;27.6;32.7;-0.192007;-0.363475
71479;7.699722;-76.500000;37.1;31.7;31.2;-0.174713;-0.157363
71480;7.659722;-76.639722;29.4;41.7;28.9;-0.020089;0.347801
71481;10.939722;-73.660000;7.8;22.6;69.6;2.182142;1.056045
71482;3.599722;-76.250000;22.2;40.3;37.6;0.527886;0.597306
71483;0.940000;-69.949722;2.0;2.0;95.9;3.859161;0.002854
71484;2.299722;-76.599722;6.6;37.4;56.0;2.141030;1.737930
71485;2.599722;-75.300000;4.3;8.2;87.5;3.007965;0.640286
71486;4.849722;-74.209722;27.6;64.8;7.6;-1.288665;0.854771
71489;5.099722;-75.349722;7.6;6.9;85.5;2.421015;-0.088661
71490;6.380000;-70.540000;26.9;49.0;24.1;-0.110518;0.600193
71491;4.599722;-75.699722;17.6;32.7;49.7;1.038732;0.619234
71492;3.299722;-73.949722;2.5;20.6;76.9;3.444790;2.127160
71493;1.399722;-74.900000;43.6;48.6;7.7;-1.729557;0.107909
71494;5.599722;-72.050000;45.6;15.9;38.6;-0.166175;-1.055396
71495;6.219722;-72.790000;11.0;28.0;61.0;1.711260;0.930561
71496;2.799722;-75.300000;26.5;19.4;54.1;0.711120;-0.314325
71497;2.599722;-75.400000;11.3;14.8;73.9;1.876057;0.267942
71498;2.390000;-75.250000;40.5;30.3;29.2;-0.325545;-0.289592
71499;1.370000;-70.870000;20.4;10.6;69.0;1.218340;-0.651786
71500;0.970000;-70.889722;35.9;22.0;42.1;0.156878;-0.491259
71501;10.949722;-73.650000;15.2;26.3;58.4;1.343606;0.545200
71502;7.449722;-73.139722;46.3;29.4;24.2;-0.647860;-0.453258
71667;-2.440000;-72.190000;29.6;40.4;29.9;0.009217;0.310968
71710;2.819722;-71.040000;11.2;27.9;60.9;1.696416;0.915817
71711;3.099722;-76.199722;17.1;20.4;62.5;1.293410;0.174795
71712;4.829722;-68.330000;2.0;4.0;94.0;3.848502;0.689927
71745;2.600000;-72.566667;9.0;59.4;31.6;1.254363;1.885333
IGAC-AMA-PA-001;-4.157500;-69.948333;32.0;46.3;21.7;-0.387294;0.369311
IGAC-AMA-PA-002;-4.092222;-69.990556;16.6;24.3;59.2;1.273049;0.381274
IGAC-AMA-PA-003;-3.698889;-70.565833;35.1;45.0;19.9;-0.567645;0.247240
IGAC-AMA-PA-004;-3.797500;-70.306111;68.0;21.8;10.2;-1.895234;-1.138466
IGAC-AMA-PA-007;-3.802778;-70.617778;39.1;52.8;8.0;-1.583190;0.300860
IGAC-AMA-PA-010;-3.852500;-70.248611;26.5;65.7;7.7;-1.232104;0.907740
IGAC-AMA-PA-011;-3.857778;-70.192500;44.1;29.1;26.8;-0.498500;-0.413678
IGAC-AMA-PA-012;-3.934167;-70.122500;61.5;20.0;18.5;-1.203439;-1.124393
IGAC-AMA-PA-013;-4.019722;-70.156111;43.4;47.3;9.3;-1.539534;0.086324
IGAC-AMA-PA-014;-3.979444;-70.061111;34.6;15.6;49.8;0.363405;-0.795161
IGAC-AMA-PA-015;-3.798611;-69.898611;38.2;21.3;40.5;0.059533;-0.584567
IGAC-AMA-PA-016;-3.744722;-69.873611;15.3;23.3;61.4;1.385905;0.416801
IGAC-AMA-PA-017;-3.750278;-69.880000;9.9;14.1;76.0;2.038085;0.354370
IGAC-AMA-PA-018;-4.144167;-69.948056;39.3;44.2;16.5;-0.869180;0.118421
IGAC-AMA-PA-019;-4.133056;-69.951667;15.7;28.9;55.4;1.258409;0.609032
IGAC-AMA-PA-020;-2.772778;-69.821944;22.7;45.3;32.0;0.342321;0.690777
IGAC-AMA-PA-021;-2.751389;-69.817778;28.4;46.0;25.6;-0.105445;0.481471
IGAC-AMA-PA-022;-3.062222;-70.001389;32.2;37.8;30.0;-0.072620;0.160700
IGAC-AMA-PA-023;-3.059167;-70.072778;31.3;34.5;34.2;0.088670;0.095747
IGAC-AMA-PA-024;-3.051389;-70.079444;32.0;52.0;16.0;-0.693147;0.485508
IGAC-AMA-PA-025;-3.188333;-70.293333;66.5;19.1;14.4;-1.528526;-1.248382
IGAC-AMA-PA-026;-3.195833;-70.293611;44.8;43.9;11.2;-1.382312;-0.019480
IGAC-AMA-PA-029;-2.902222;-69.758056;38.2;30.3;31.4;-0.194546;-0.230162
IGAC-AMA-PA-030;-2.642500;-70.069444;26.5;44.5;29.0;0.090933;0.517404
IGAC-AMA-PA-031;-2.582222;-70.036667;46.5;35.3;18.1;-0.943037;-0.275666
IGAC-AMA-PA-032;-2.574444;-70.015278;19.3;25.9;54.9;1.047545;0.294860
IGAC-AMA-PA-033;-2.599444;-70.220278;22.0;56.5;21.5;-0.022225;0.942426
IGAC-AMA-PA-034;-2.544167;-70.174167;38.6;46.8;14.5;-0.977979;0.192350
IGAC-AMA-PA-035;-2.748056;-70.018333;20.8;54.4;24.7;0.170726;0.959878
IGAC-AMA-PA-036;-4.007778;-69.957778;39.7;12.8;47.5;0.179144;-1.127993
IGAC-AMA-PA-037;-4.044167;-69.974167;35.6;30.0;34.4;-0.035982;-0.173198
IGAC-AMA-PA-038;-4.080556;-69.995000;39.4;39.2;21.4;-0.612418;-0.004783
IGAC-AMA-PA-039;-3.852222;-70.213056;25.2;26.0;48.8;0.659210;0.028878
IGAC-AMA-PA-040;-2.114444;-71.937778;64.2;28.2;7.6;-2.140045;-0.821294
IGAC-AMA-PA-041;-2.103056;-71.947222;70.9;23.4;5.7;-2.519865;-1.108522
IGAC-AMA-PA-042;-2.108056;-71.942222;60.6;29.5;9.9;-1.814236;-0.720790
IGAC-AMA-PA-043;-2.123611;-71.753889;86.3;5.7;8.0;-2.376597;-2.715955
IGAC-AMA-PA-044;-2.115278;-71.748333;64.7;23.2;12.0;-1.682991;-1.025493
IGAC-AMA-PA-046;-2.154444;-71.767500;72.5;17.7;9.8;-2.005424;-1.409046
IGAC-AMA-PA-047;-2.233333;-71.863056;43.8;47.9;8.3;-1.662349;0.089142
IGAC-AMA-PA-048;-2.230556;-71.853333;14.4;43.5;42.0;1.070256;1.105202
IGAC-AMA-PA-049;-2.208889;-71.674444;45.6;44.5;9.8;-1.534264;-0.024392
IGAC-AMA-PA-051;-2.215000;-71.678889;40.2;49.4;10.4;-1.353039;0.203931
IGAC-AMA-PA-052;-2.178056;-71.517500;56.6;37.5;6.0;-2.249994;-0.412102
IGAC-AMA-PA-053;-2.167222;-72.018611;28.1;54.8;17.1;-0.496132;0.666676
IGAC-AMA-PA-054;-2.175000;-71.703889;13.5;35.1;51.4;1.337896;0.957391
IGAC-AMA-PA-055;-2.169167;-71.698611;39.0;46.7;14.2;-1.009534;0.179347
IGAC-AMA-PA-056;-2.200833;-70.881389;45.7;36.3;18.0;-0.931281;-0.228073
IGAC-AMA-PA-057;-2.208333;-70.880000;52.0;37.3;10.6;-1.586123;-0.331746
IGAC-AMA-PA-058;-2.194444;-70.811944;30.4;57.7;11.8;-0.943397;0.640349
IGAC-AMA-PA-059;-2.193611;-70.803889;26.8;59.7;13.5;-0.686615;0.802254
IGAC-AMA-PA-060;-2.231667;-70.742222;31.8;49.9;18.3;-0.550704;0.449999
IGAC-AMA-PA-061;-2.240833;-70.745833;55.7;33.5;10.9;-1.632300;-0.508665
IGAC-AMA-PA-062;-2.263611;-70.775000;41.8;48.1;10.1;-1.423851;0.140456
IGAC-AMA-PA-063;-2.256944;-70.769167;21.9;41.3;36.8;0.519331;0.635222
IGAC-AMA-PA-064;-2.166667;-70.752778;55.0;43.0;2.0;-3.313803;-0.245261
IGAC-AMA-PA-065;-2.167222;-70.760000;40.3;57.8;1.8;-3.097343;0.360649
IGAC-AMA-PA-067;-2.214167;-70.945000;15.5;53.8;30.7;0.682294;1.245229
IGAC-AMA-PA-068;-2.263333;-70.715556;38.4;13.7;47.9;0.221164;-1.032656
IGAC-AMA-PA-069;-2.187500;-70.738056;45.0;21.3;33.7;-0.288357;-0.744962
IGAC-AMA-PA-070;-2.197222;-70.739444;39.0;58.8;2.2;-2.858703;0.410520
IGAC-AMA-PA-071;-2.235278;-70.902778;41.0;34.7;24.3;-0.522304;-0.168420
IGAC-AMA-PA-072;-2.238889;-70.909167;23.1;47.4;29.5;0.246251;0.720777
IGAC-AMA-PA-073;-2.866667;-69.817500;47.3;48.3;4.3;-2.388578;0.020045
IGAC-AMA-PA-074;-2.937500;-69.843889;29.1;33.2;37.8;0.262271;0.132086
IGAC-AMA-PA-075;-2.943889;-69.838056;38.0;28.2;33.8;-0.119576;-0.298899
IGAC-AMA-PA-076;-2.886111;-69.813611;53.7;33.9;12.4;-1.464811;-0.458067
IGAC-AMA-PA-077;-2.936389;-69.773611;3.4;10.7;85.9;3.231402;1.144894
IGAC-AMA-PA-078;-2.928889;-69.782500;2.0;12.6;85.4;3.753757;1.843538
IGAC-AMA-PA-079;-2.925000;-69.771389;4.8;34.3;61.0;2.550965;1.974231
IGAC-AMA-PA-081;-1.273056;-69.646389;19.3;10.5;70.2;1.293105;-0.604556
IGAC-AMA-PA-082;-1.299167;-69.613889;4.0;23.8;72.2;2.893450;1.782468
IGAC-AMA-PA-084;-1.292222;-69.620556;2.0;14.3;83.7;3.734421;1.965182
IGAC-AMA-PA-085;-1.286389;-69.626389;17.0;25.8;57.2;1.211779;0.413739
IGAC-AMA-PA-086;-1.321667;-69.608056;2.4;11.5;86.1;3.577000;1.561622
IGAC-AMA-PA-087;-1.329444;-69.600278;4.0;18.9;77.1;2.958319;1.554865
IGAC-AMA-PA-088;-1.337778;-69.598611;17.5;24.6;57.8;1.193354;0.340525
IGAC-AMA-PA-089;-1.215000;-70.108611;49.2;22.8;28.0;-0.564516;-0.768876
IGAC-AMA-PA-090;-1.213611;-70.115833;31.2;30.5;38.3;0.205838;-0.022690
IGAC-AMA-PA-091;-1.174167;-70.200833;26.9;49.7;23.4;-0.141706;0.614162
IGAC-AMA-PA-092;-1.174167;-70.117222;39.0;37.2;23.8;-0.491598;-0.046246
IGAC-AMA-PA-093;-1.304167;-70.164722;16.4;12.2;71.4;1.469601;-0.300290
IGAC-AMA-PA-094;-1.146389;-70.165556;11.5;11.5;77.0;1.898616;-0.000173
IGAC-AMA-PA-095;-0.892222;-70.254722;53.1;35.8;11.1;-1.568750;-0.394880
IGAC-AMA-PA-096;-0.901667;-70.256667;64.7;25.5;9.9;-1.878257;-0.932206
IGAC-AMA-PA-098;-0.546111;-70.324444;69.5;12.2;18.3;-1.334938;-1.736228
IGAC-AMA-PA-099;-1.091111;-71.351389;13.4;13.8;72.9;1.696549;0.030406
IGAC-AMA-PA-100;-1.050000;-71.400833;9.7;33.9;56.3;1.755384;1.248060
IGAC-AMA-PA-101;-1.041389;-71.418056;19.1;18.6;62.3;1.180609;-0.030771
IGAC-AMA-PA-102;-1.101389;-71.050000;9.3;30.9;59.8;1.861872;1.199869
IGAC-AMA-PA-103;-1.112500;-71.041667;18.5;42.2;39.3;0.754708;0.823766
IGAC-AMA-PA-104;-1.043333;-71.189444;30.4;39.7;29.9;-0.015182;0.268348
IGAC-AMA-PA-105;-1.036389;-71.200278;33.1;20.0;46.9;0.348774;-0.500753
IGAC-AMA-PA-106;-1.285833;-70.978333;32.0;55.4;12.6;-0.928299;0.549678
IGAC-AMA-PA-107;-1.295833;-70.975556;36.4;52.4;11.3;-1.172512;0.364268
IGAC-AMA-PA-108;-1.221389;-70.851389;11.4;27.8;60.8;1.677567;0.896437
IGAC-AMA-PA-109;-1.229722;-70.855000;56.5;42.7;0.8;-4.200702;-0.281184
IGAC-AMA-PA-110;-1.406111;-70.910278;60.4;30.7;9.0;-1.908302;-0.676374
IGAC-AMA-PA-111;-1.398056;-70.911111;9.1;15.0;75.9;2.115244;0.493087
IGAC-AMA-PA-112;-1.392222;-70.877222;16.0;41.7;42.3;0.973842;0.960044
IGAC-AMA-PA-113;-1.336667;-70.794722;18.3;19.9;61.8;1.216829;0.085090
IGAC-AMA-PA-114;-1.267778;-70.867778;39.3;54.5;6.2;-1.843343;0.328088
IGAC-AMA-PA-115;-1.262222;-70.873889;12.9;60.1;27.0;0.736422;1.536673
IGAC-AMA-PA-116;-1.444167;-70.244167;24.7;28.0;47.3;0.649407;0.126362
IGAC-AMA-PA-117;-1.218169;-69.988595;61.1;31.3;7.6;-2.088902;-0.670104
IGAC-AMA-PA-118;-1.516389;-69.989444;69.5;17.9;12.5;-1.714208;-1.354180
IGAC-AMA-PA-119;-1.599722;-70.026667;55.1;37.1;7.8;-1.953107;-0.394989
IGAC-AMA-PA-120;-1.606111;-70.019722;36.1;53.3;10.6;-1.224879;0.390719
IGAC-AMA-PA-121;-1.568056;-70.061389;8.6;22.3;69.2;2.090661;0.956857
IGAC-AMA-PA-122;-1.562500;-70.051389;16.9;55.0;28.1;0.504425;1.177100
IGAC-AMA-PA-123;-1.265833;-69.719444;25.1;18.0;56.9;0.815855;-0.334808
IGAC-AMA-PA-124;-1.273056;-69.716944;30.0;14.1;55.9;0.621435;-0.752076
IGAC-AMA-PA-125;-1.287778;-69.713333;31.3;21.4;47.3;0.413051;-0.379022
IGAC-AMA-PA-126;-1.280000;-69.716389;9.7;14.5;75.8;2.060784;0.408904
IGAC-AMA-PA-127;-1.440019;-69.453275;16.3;58.8;24.9;0.420396;1.280707
IGAC-AMA-PA-128;-1.524873;-69.486233;40.4;27.5;32.1;-0.231738;-0.385402
IGAC-AMA-PA-129;-1.516201;-69.491872;30.0;24.0;46.0;0.427444;-0.223144
IGAC-AMA-PA-130;-1.250278;-72.474444;36.8;56.1;7.1;-1.638177;0.422300
IGAC-AMA-PA-131;-1.248333;-69.467222;12.9;46.6;40.5;1.144076;1.282412
IGAC-AMA-PA-132;-1.267500;-72.451944;39.0;54.8;6.3;-1.826825;0.340437
IGAC-AMA-PA-133;-1.332500;-69.628056;38.8;32.6;28.6;-0.306544;-0.172748
IGAC-AMA-PA-134;-1.325278;-69.562500;39.0;36.3;24.7;-0.455622;-0.070198
IGAC-AMA-PA-135;-0.635556;-72.411667;4.0;2.0;94.0;3.150922;-0.711496
IGAC-AMA-PA-136;-0.658889;-72.372778;42.3;12.9;44.8;0.056966;-1.191283
IGAC-AMA-PA-137;-0.685694;-72.263036;12.7;17.8;69.4;1.694828;0.335066
IGAC-AMA-PA-138;-0.629722;-72.281944;30.8;36.7;32.4;0.050027;0.175150
IGAC-AMA-PA-139;-0.595278;-72.225556;33.9;20.2;45.9;0.305327;-0.515846
IGAC-AMA-PA-140;-0.526389;-72.174722;10.4;4.7;84.9;2.097751;-0.799255
IGAC-AMA-PA-141;-0.534167;-72.173333;1.6;4.0;94.4;4.080549;0.923638
IGAC-AMA-PA-142;-0.516667;-72.128889;44.4;31.9;23.8;-0.624952;-0.331815
IGAC-AMA-PA-143;-0.589167;-72.428056;2.0;6.0;92.0;3.828641;1.098612
IGAC-AMA-PA-144;-0.599722;-72.421944;12.0;13.2;74.8;1.831363;0.093046
IGAC-AMA-PA-145;-0.648889;-72.082778;35.3;13.2;51.5;0.378704;-0.980162
IGAC-AMA-PA-146;-0.671389;-72.070833;11.2;21.0;67.8;1.799669;0.630168
IGAC-AMA-PA-147;-1.167778;-71.520833;33.7;19.1;47.1;0.335428;-0.565761
IGAC-AMA-PA-148;-1.359023;-72.842116;33.7;28.9;37.3;0.100256;-0.153705
IGAC-AMA-PA-149;-1.381667;-69.867222;4.1;61.9;34.0;2.106431;2.706337
IGAC-AMA-PA-150;-1.309916;-72.862508;14.6;22.8;62.6;1.456257;0.447266
IGAC-AMA-PA-151;-1.576111;-72.712500;2.0;8.7;89.3;3.798988;1.468803
IGAC-AMA-PA-152;-1.583330;-72.704720;12.5;33.3;54.2;1.468588;0.980178
IGAC-AMA-PA-153;-1.854167;-72.371944;36.0;27.1;36.9;0.025001;-0.283020
IGAC-AMA-PA-154;-1.684722;-72.514722;53.3;36.4;10.3;-1.645663;-0.380632
IGAC-AMA-PA-155;-1.783333;-72.449722;14.8;31.6;53.5;1.282726;0.756495
IGAC-AMA-PA-156;-1.778889;-72.537222;21.7;26.8;51.4;0.861630;0.211464
IGAC-AMA-PA-157;-1.469166;-72.811940;1.8;31.8;66.4;3.609033;2.872736
IGAC-AMA-PA-158;-1.443098;-72.795539;28.3;12.3;59.4;0.742974;-0.831144
IGAC-AMA-PA-159;-1.004444;-74.177777;45.6;21.4;33.0;-0.322803;-0.757798
IGAC-AMA-PA-160;-1.855833;-70.964722;57.3;30.0;12.7;-1.505947;-0.645911
IGAC-AMA-PA-163;-1.013611;-74.036944;10.1;36.1;53.8;1.675190;1.276213
IGAC-AMA-PA-165;-2.138611;-73.043056;35.2;18.9;45.8;0.262864;-0.623084
IGAC-AMA-PA-166;-1.768889;-73.188889;56.3;21.2;22.5;-0.917423;-0.978988
IGAC-AMA-PA-167;-1.841389;-70.125833;38.0;25.3;36.7;-0.034678;-0.408046
IGAC-AMA-PA-168;-1.649167;-70.231111;32.9;32.6;34.5;0.046890;-0.009565
IGAC-AMA-PA-169;-0.539722;-73.364444;55.0;25.5;19.5;-1.036717;-0.769892
IGAC-AMA-PA-170;-0.620833;-72.908611;46.1;17.9;36.0;-0.244963;-0.945110
IGAC-AMA-PA-171;-0.538333;-73.008056;32.0;57.2;10.9;-1.078493;0.581658
IGAC-AMA-PA-172;-0.640278;-73.185000;14.3;9.0;76.7;1.677347;-0.468826
IGAC-AMA-PA-173;-0.587778;-73.046389;36.1;31.4;32.5;-0.105514;-0.138586
IGAC-AMA-PA-174;-0.637500;-73.055556;51.1;32.6;16.4;-1.139382;-0.450904
IGAC-AMA-PA-175;-0.508056;-73.611944;32.4;23.6;44.0;0.305291;-0.317963
IGAC-ANT-A-1;8.498453;-76.809157;4.1;6.1;89.8;3.094694;0.406607
IGAC-ANT-A-101;7.682790;-76.678390;1.7;0.4;97.8;4.025969;-1.383644
IGAC-ANT-A-103;7.270996;-76.443498;11.7;11.1;77.2;1.888593;-0.052832
IGAC-ANT-A-104;7.515036;-76.588920;24.1;26.0;49.9;0.728624;0.076280
IGAC-ANT-A-105;7.137909;-76.400296;61.0;29.3;9.6;-1.846185;-0.733592
IGAC-ANT-A-106;6.657460;-74.858310;27.1;35.6;37.4;0.321463;0.272024
IGAC-ANT-A-107;6.544150;-75.223450;43.0;14.4;42.6;-0.010728;-1.097425
IGAC-ANT-A-108;6.294625;-75.043788;35.3;7.7;57.0;0.480005;-1.519964
IGAC-ANT-A-109;7.232616;-76.470449;46.0;22.6;31.3;-0.385808;-0.709718
IGAC-ANT-A-11;7.868019;-77.040685;26.3;42.1;31.6;0.183459;0.469931
IGAC-ANT-A-112;7.625225;-76.955317;27.8;27.6;44.7;0.475170;-0.008096
IGAC-ANT-A-114;7.590510;-74.790810;29.7;9.0;61.2;0.722259;-1.192450
IGAC-ANT-A-115;8.032044;-75.200046;43.8;23.5;32.6;-0.295701;-0.622389
IGAC-ANT-A-116;7.683180;-74.752230;56.7;7.1;36.3;-0.446905;-2.083129
IGAC-ANT-A-117;6.220833;-74.613061;23.6;10.9;65.5;1.021247;-0.773191
IGAC-ANT-A-118;7.093974;-73.953421;23.6;30.9;45.5;0.656810;0.269875
IGAC-ANT-A-12;7.844621;-77.060506;3.9;1.0;95.1;3.196726;-1.389868
IGAC-ANT-A-120;6.486697;-74.418803;8.2;12.4;79.4;2.265645;0.407215
IGAC-ANT-A-122;7.828442;-76.632230;34.3;26.3;39.4;0.137247;-0.265595
IGAC-ANT-A-123;7.516755;-76.586697;32.4;15.5;52.2;0.476541;-0.739174
IGAC-ANT-A-124;7.829122;-76.632989;29.5;28.3;42.2;0.358142;-0.040169
IGAC-ANT-A-125;8.794670;-76.395960;49.5;29.2;21.3;-0.843307;-0.527887
IGAC-ANT-A-126;8.831830;-76.420520;70.5;24.3;5.2;-2.606450;-1.066088
IGAC-ANT-A-127;8.823267;-76.456405;20.1;20.0;59.9;1.092258;-0.004762
IGAC-ANT-A-128;8.600200;-76.284210;33.6;32.1;34.4;0.023153;-0.046451
IGAC-ANT-A-129;6.568655;-75.806522;44.0;34.0;22.0;-0.692647;-0.259624
IGAC-ANT-A-13;7.850595;-77.049748;44.6;33.1;22.3;-0.692368;-0.297142
IGAC-ANT-A-130;6.495520;-75.795600;30.0;23.7;46.4;0.435923;-0.236786
IGAC-ANT-A-131;6.570265;-75.811327;35.2;19.7;45.1;0.247552;-0.583718
