Lat,Long,Clay_1,Clay_2,Silt_1,Silt_2,Sand_1,Sand_2,Transformed_1,Transformed_2,Transformed_3,Transformed_4
2.0,-76.666667,-29.81298477990943,13.00149212688714,-26.87219904904028,-5.105746220106011,56.37198692177919,-19.02115478063887,-2.3348390333860918,-0.6761683717083656,-1.29316124184806,-0.1843559070373284
2.283333,-76.45,-39.06973008669097,0.9268285660519326,1.2096296740619,9.8677189708681,37.88536841159355,7.795155240687817,-3.1836530866404873,0.6505117882351852,0.14658132986073405,-0.6057157746160438
2.5,-76.95,-22.287124056034184,15.309965547877763,20.337303105536154,-16.586764606066016,1.682985980589106,-32.82895636319678,-1.340291779476437,1.1430382547972002,-1.1772643821214,-0.150296176903662
1.7,-76.783333,5.084904203969306,6.870213984247286,13.01343190785983,-7.700503398993914,-18.362522049376242,-14.67910220193155,0.6170972491027956,0.3353682351939902,-0.46166536831034644,0.039429811575209375
1.8,-76.766667,10.990375297293117,-4.535806671918887,-3.884989033494857,0.5122556611578777,-7.032180273190704,5.52112991219937,0.6616910302725411,-0.49159717775648243,0.15071762421505067,0.19590498398822265
2.516667,-76.45,61.5758096067585,11.801493054589667,-17.312546588232653,-2.6068078495238973,-44.51215093744153,-12.99289468627567,3.6095795883898742,-0.9153536728413795,-1.0072134141761517,-0.3312413118774841
1.483333,-77.0975,-10.182229327509955,-24.894005247963758,-18.215139255422645,-1.7979846444135308,28.87667707197396,23.561794698749914,-1.033222888922587,-1.0579951773037044,1.4679039463133174,0.6869578259009256
2.483333,-76.466667,58.0741179580102,-11.54633828654807,-26.05967633575246,-2.3849077896301005,-31.865260732967553,11.276779501638035,3.2133096297332315,-1.7773028693718511,0.3734551523490606,0.9833495136229239
3.083333,-76.5,106.55636077904524,-8.067070318159546,-29.683865217427456,-10.538888147418472,-76.686375272644,0.6727839821852653,7.591571072328998,-1.3712436915945394,0.7147346156720055,0.6305652405151094
2.4,-72.716667,1.645639068985627,-9.939804619353113,0.5206958185276712,-8.379082589397216,-1.8866836545362147,1.4999406189677194,0.06722769788297958,-0.32196336584674135,0.5420384383624521,-0.20751128691587792
2.333333,-72.7,-22.087492779845,-13.820944215301724,-11.815097270295217,1.1726741794818891,34.252921334126306,14.558454868634426,-1.898307665370804,-0.5011315966738827,1.2298208581957497,-0.2279689263293013
2.5,-72.633333,-2.1074729616460512,-11.364669259199163,35.37914151097488,15.107331909833785,-32.96353815892068,26.08327858128778,0.9207800491053534,0.8912375237438339,1.828191017636814,0.1452567600455155
-4.033333,-70.016667,3.0866456710916705,10.984000981323682,5.306884120261871,-24.962303852573676,-8.731615590330758,-35.36076765164159,0.6834861594153147,0.2543531109834112,-1.1769178258616049,0.5263836416219623
2.383333,-72.633333,-17.292616078446216,-10.12015477685106,39.537673581915364,-0.36391779452639095,-21.99893478700655,9.400492538447555,-0.6134821299223275,1.2066063978477979,1.2277520530844233,0.2965089588720282
-0.4,-72.15,56.990168879979585,-8.744087533855728,-29.24247257727075,0.83670999688711,-27.457170869591106,11.029954163509858,3.0275421569329874,-1.95930212421805,0.020705803292076226,0.09965077304978337
1.166667,-77.366667,-43.97904311000975,-4.116452341616632,-1.0399282722767154,-10.246931638419818,45.14992112226981,-7.144279377525189,-3.821803076445424,0.6077950877856872,0.8568169429467911,0.04550521803342548
2.416667,-72.666667,-26.7871809975907,-8.232442332042488,-27.984249332397365,4.233165102230217,55.03998214567934,11.693106844901639,-2.0716594844756124,-1.177455530783628,0.4589570073492108,-0.12254197833553213
1.166667,-77.183333,-16.72973703602739,-3.9706864989208204,55.439759017139565,-16.430832139046874,-38.58292738871683,-12.925706110968372,-0.06295584687472233,1.8719699571577846,0.3450631547631524,0.1821828844286156
4.15,-73.383333,24.606987309798498,2.99773964332462,-27.83408115224563,3.700093597902218,2.9990731872102425,1.8315087680386226,1.258547839339892,-1.7047353434591825,-0.6544618169640561,0.648605596259594
-4.133333,-69.95,-2.9381681611953296,-5.518610328809072,9.039303816549403,0.7638397693446132,-5.9624194041802765,6.273574563909933,-0.08022155169790797,0.10714780245857548,0.41878822562265383,0.003550382975790213
4.166667,-72.916667,61.10253407448396,0.9945404629815767,-8.130158444422301,-1.2593510173561004,-52.974554955639064,-0.5322087390814177,3.8539088154020695,-0.5677489761532079,-0.20570291102636595,0.016561308116129714
-0.466667,-72.216667,28.528768200827663,-6.052263988417071,-35.53904855701135,1.508065473542433,7.1443722621551995,8.27486313738073,1.4488360086234493,-2.3227327476204045,-0.2842100881251988,0.05000104747134765
1.116667,-77.366667,-7.2040862434428705,-9.528451343521404,21.27267641527543,-6.6199803295684925,-13.843704644621305,2.826590159316329,-0.21561914692930081,0.5322636370769489,0.760961838908995,0.11238054381078162
-0.466667,-72.233333,7.76308005794399,-21.576054989676813,-22.6004131943616,-2.190949846610525,15.379217726318204,19.72231794367925,0.20923904680839123,-1.5093489242850087,0.9701376944235611,-0.0034648294896642584
-0.45,-72.216667,-67.0043386683235,1.5216508648084177,-41.96179800413334,2.4238777024249685,108.95540764290256,-0.7599881812417322,-10.893900489933555,1.7029210525068397,-0.1288077795711418,0.116520610138739
2.4,-76.65,-27.879306093911005,-6.407822133940357,-18.563590350353916,-2.1392289203463934,46.54998222088746,3.591987272772453,-2.1707959474650496,-0.6583194211627439,0.52400603223849,-0.3297809467210028
5.8,-71.849722,-31.661938169492228,-2.1638199461648147,-45.67111733458763,3.68416040932747,77.42229440093061,4.985124339176624,-2.16280986001369,-2.3274106185683157,-0.39133879103441965,-0.18174745353351895
11.6,-72.25,-0.8708571778364196,3.9010070215936334,-15.01749832520088,-0.22367532373618357,15.839693076055172,-3.7553552023992376,-0.15904793446931234,-0.7801797486502602,-0.44555706597953343,0.2930102525591078
5.8,-71.4,-27.952001083252615,1.4197280928491645,9.616555013558575,5.50976918718526,18.324803026248983,3.160967545068231,-1.974525115336144,0.6188506035649362,0.07205446345011339,-0.2594208915128224
1.0,-75.309722,24.32177447852259,-6.929639711279393,1.8399063895750023,-2.7466412571346286,-25.776686410310813,4.540586927253967,1.5809133119365362,-0.33043216887141647,0.29828307429355133,-0.3464459632598899
4.4,-70.4,-38.80629728869947,-12.50262317942397,53.316608912531045,-6.9019096636623605,-14.209253637839158,4.631439620341879,-2.7836453719523924,2.0279764466710013,2.012940087918791,0.22672676569628192
4.9,-68.5,-34.94395610162672,-5.577741883665762,-28.09045156185272,8.105181644744908,63.086298103959884,12.819917599999545,-2.7456975507385324,-0.9421108332306879,0.30309986091061664,0.13258412680948437
5.9,-71.5,12.737176786101207,-14.338458407935546,-1.2297332466198665,4.115096149819451,-10.996225304272002,18.36753457371893,0.7911397944320173,-0.4814018985912074,0.8612247195587346,-0.5337586485712942
3.95,-77.199722,-64.01301741879216,4.502076992385186,-58.711898566704114,-3.533347065326253,122.59051965612521,-9.46468906967367,-7.963599152646678,-2.481221084659379,-1.8175180993993008,-0.06702865652676637
4.3,-76.25,-33.17727162769986,-2.776888127656427,-2.0628888360396815,-1.4125507463321052,35.331833075567474,0.15312263832345538,-2.7178765144340375,0.2984771683487242,0.42750920273392523,-1.1343184630406737
7.3,-76.4,33.335759006475115,-11.994329432977745,-33.70446375092511,-3.743773849657868,0.7109634846595667,9.200351223335236,1.676799659703117,-2.3190076706807177,0.12128251478416428,-0.0680862241732803
8.5,-77.26,-7.010404905289347,-6.550467014281036,-14.484187950960887,8.23444741693857,21.710389803693534,14.42024288347138,-0.5718198509443434,-0.8107723333926299,0.2455135048934122,-0.1835719060071612
3.4,-76.8,-9.118723480649736,-13.641967098631373,-16.86954461358683,5.692155018656747,26.399758274152965,18.76246343131688,-0.8228609556477301,-0.9685317238825627,0.7657602759026662,-0.42209756958663336
0.7,-70.9,-16.93550237425353,-21.43688806746993,-48.349808077445395,3.9966425790404,65.97247426061277,24.758258635301374,-1.3150136733920275,-3.1488607518497167,0.9169150722393155,-0.4404214670987126
1.1,-69.9,11.998317103089608,-11.32790569338219,-48.641447931651584,1.0624095111765166,36.96849635079377,12.562559563592162,0.7399370403673792,-3.4944672637142373,-0.21136817922941106,-0.2249691998927419
1.5,-72.699722,-41.54132107770883,-5.177605365238088,-38.741404295821724,1.3784518147069613,80.47429275935727,5.532325034797255,-3.426493293684529,-1.4404063650778685,0.4926237949333492,-0.22709708401003803
10.55,-74.9,67.33857429305525,8.97973907270103,-26.486908681948616,1.823067504753802,-41.34271472753592,-4.846753030216955,3.6981107028183393,-1.5405981591971518,-0.9248217737693047,0.8723213942513347
5.25,-73.9,3.586381362339042,-10.057618609702248,20.189521021954043,-6.567655677313658,-23.544421240878357,3.5667004768121293,0.5558507192582953,0.4074987060442948,0.7071348190684449,-0.037964687756438846
2.0,-77.199722,15.151364441526894,17.64514044473992,2.425675522143927,11.899518472395728,-18.04925305599277,-5.213945349160032,1.0237804254978513,0.016096510491989555,-1.0554921239554433,0.2161193452617883
9.5,-75.379722,30.67959181071622,-6.64971610376691,14.662194453477333,-10.007637909957825,-44.913813589410026,-2.9002538846921184,2.353710635590673,0.21037479183305802,0.27229079379612475,-0.5968986576435727
4.65,-74.23,-1.213661265194512,-40.746450250693215,43.34724961066312,-31.22032581315166,-41.196257298317335,10.09894224962941,0.6969947745055942,0.9870458463790235,3.62548666444108,0.9027692345871159
5.4,-75.449722,-57.62160487677856,3.802273901767602,-5.728687899662335,4.637412813113735,63.20099740150826,-0.4561133466432214,-6.242363970369145,1.6807399631384707,-0.34892041328793477,0.10107296062950805
6.4,-70.5,-52.48025274158798,2.8098868421455045,-44.958541011381506,4.95328246797354,97.27411526518866,0.9010010415531865,-4.720826066993593,-1.201060279740829,-0.7758925783975295,0.46901929196532954
2.4,-76.5,-27.06677471046084,-11.461521014623493,8.689808570631481,-2.1547275431908943,18.656572445920364,8.770862642302813,-2.0594622040179846,0.3940747618304734,1.16763675062204,0.16653842834211813
2.5,-76.599722,-3.475884033273672,5.59510033131446,43.03293767703222,14.74094711969179,-39.73794067548026,8.873385320850552,0.8233470826966759,1.3628625604737874,0.2801476034678784,0.025978032851556625
3.9,-76.599722,-0.2779507389780873,-15.869143356832451,40.607049258424944,8.972758502034464,-39.832781361276844,24.279171664760877,1.296493710607075,1.0745250039041632,2.1459952985470427,-0.7055264429188057
-1.6,-73.4,9.016653784866708,-21.49077140171568,-29.729794392829238,-5.5255427254957485,21.317642475269626,16.323782757745995,0.267917384394561,-1.9840053474725752,0.8718203967196627,-0.049970045066141985
6.3,-74.059722,18.36077246342996,-19.02215924334721,-13.50727201294018,8.530144020031324,-4.237133124373179,27.731554172972217,1.0278423780840344,-1.094574591381605,0.9509569474105889,-0.24492477029145
3.799722,-77.099722,40.478569048915034,-21.193438837282883,-11.791572691604138,6.46031840043264,-27.749734677633633,27.841731583169064,2.6319176333889445,-1.0023619473522973,1.283927530424558,-1.2232438050385455
3.849722,-77.0,0.5197063660224547,6.151670540369549,9.2661705785294,5.712443685998275,-9.944204424934673,-0.38412083458598006,0.1890578633988867,0.23451249906040814,-0.34551023021319033,0.15936315801219175
3.66,-76.9,-30.688906092697884,-9.768348100646412,2.7093043058943707,-3.7265685809011386,28.31046813585567,5.0561171742435995,-2.44879837379113,0.2731465753130256,1.1137192240196307,-0.3158077539077479
10.899722,-72.849722,-8.673769784310169,15.34541888386378,61.179042127731456,6.073159461086163,-52.762576729982506,-10.148366574568426,0.9831008889437987,2.3939798578701517,-0.8503656807233064,-1.1023457431926846
10.949722,-72.8,-35.670262179826466,14.819200023759839,0.6428483068845747,-29.192017863942553,34.73892778288859,-45.159240583129936,-2.7618228211355564,0.49756053554243995,-1.2842499605550686,-0.2019633733347253
3.099722,-70.8,44.41351451210619,-5.67501362246324,-12.526907326828802,2.735216066757534,-31.710062618980555,9.380457474951477,2.6024349107267626,-0.9767459033102618,0.12285885517858436,-0.0687629438617588
-1.279722,-70.339722,-23.217331004663897,-11.115797872662478,7.7603567253495624,-2.4029572669252977,15.700257910273708,8.139726957241066,-1.7166256696312021,0.274853570492479,1.0676960383184737,-0.07785097256195411
-1.36,-69.949722,-0.048790793327342874,-10.669040650189379,-14.657576362055806,-2.697116680260006,14.895940367579106,8.268921320694993,-0.16554679191455898,-0.9405844059246997,0.43641382572094045,0.32626111795232177
-2.339722,-72.36,23.10319004596119,1.7723801688481415,-23.658813640060472,-4.736754768324226,0.6067575089422856,-6.353337664481849,1.1653840014790522,-1.4690234759862375,-0.45243334002751845,-0.5478373937681298
-1.34,-73.309722,9.016653784866708,-21.49077140171568,-29.729794392829238,-5.5255427254957485,21.317642475269626,16.323782757745995,0.267917384394561,-1.9840053474725752,0.8718203967196627,-0.049970045066141985
3.259722,-68.069722,-57.75830215381786,4.253047335712147,-55.22013876843465,-0.7477988713156842,112.9308401583334,-6.35586526306699,-5.49306524204877,-2.2535865103336716,-1.0512931166282595,0.42322739440019463
3.849722,-76.75,28.989785385498344,-8.388493166555431,-2.040910083656875,-1.6818157737101929,-26.72568236554755,7.465351821095484,1.8107457707846009,-0.5205574774282852,0.3677651873028519,0.047154378062044464
3.599722,-76.699722,47.23262643774093,0.4187376128381527,-8.802038848944536,3.9477083055199103,-38.475052134855915,5.133266913124661,2.8916976466182924,-0.7345024272432448,-0.06193746704487277,0.4990718073024376
4.349722,-75.199722,2.0250885942524537,-29.570087789048472,-39.1255439661511,-1.8196537527445655,38.037228367929956,27.506826607599773,-0.30756681695409155,-2.599556822700472,1.4606632001181377,-0.689694220711151
4.199722,-76.3,12.951024157092862,-5.990572045256015,3.9383108421161923,-0.2448365752989019,-16.647570117385197,5.822251760245774,0.8680501137333888,-0.22591938264547,0.3545206342008994,-0.42742885894907334
11.199722,-72.4,-39.30081994658121,-14.081767252034135,-45.48458381890737,0.741057093281613,84.98587935077614,14.305022091096774,-3.2300873032807633,-2.5313871210597942,1.3902205809698749,-0.5928300064990942
11.329722,-72.5,-11.299260013836653,6.928069529111581,-25.28688149319475,25.041054227630568,36.404544292034004,17.791870640303316,-0.679312081092287,-1.3906143208713417,-1.0741244766194011,-0.14077987629148145
11.699722,-72.25,-18.60307865507948,-28.068996232534428,-23.016319346049947,-10.666484247939668,42.43128081768829,16.72495504020292,-2.1582956730325775,-1.3012935060711555,2.557374351963959,-1.106811734622517
4.719722,-74.099722,75.39547405250912,-9.144769296643378,6.4853605841997775,-10.702874089671951,-81.51816102663386,0.25877164627979565,7.920096698806994,0.8481803550534378,1.5006879084569258,-0.5056635820032915
4.719722,-74.65,75.56188204805214,-7.439976403239035,7.357606169353042,-10.158688052742065,-82.66109089363246,-0.8001829513742887,8.13454771768838,1.0217775067830508,1.2357990983950602,-0.4625462015810769
10.199722,-75.4,9.486718529463834,8.36135105231256,-38.39043973701801,5.6118192786077765,28.798354455495645,-2.2497186146310475,0.5215746258992979,-2.3487839311029077,-1.1017341716158957,-0.2166548681601821
8.399722,-73.3,20.73055887916074,7.002167522728879,-9.62301422999256,10.172398449250453,-11.20605272131146,3.509469910948214,1.1898802640346788,-0.6753578059892824,-0.5663042816961263,-0.24441829565326295
8.399722,-77.25,12.592166466824143,-6.489487951767346,-3.4675781906412952,7.812897447874392,-8.785244144611937,14.202365526571477,0.7978593708712602,-0.5045534068209452,0.3225138837469095,-0.48296432295222247
7.699722,-76.5,14.134472951749327,24.94507209524522,5.330930247748487,25.86020021329704,-20.357401577562932,1.5339553364397074,1.0116266425776188,0.11055939818100223,-1.3981086400284275,0.8848639773197432
7.659722,-76.639722,-3.1969661530028795,-4.570832565209091,17.467572607355965,14.361262285620677,-14.121600634383677,18.578053559875762,0.19104665853399327,0.3706372122640458,0.5525397933859694,-0.05515075191377208
10.939722,-73.66,-53.92336751169016,9.069160220532368,-16.875711651711658,-3.5710788268025997,70.47334867675161,-14.033288258743092,-5.7648904624365445,1.3161360860171647,-1.7365800524839536,-0.31444171980317026
3.599722,-76.25,-28.005391531122605,6.361898777091082,41.41285074340576,18.314735742416417,-13.583709410195981,11.150142490585694,-1.4760262500034633,1.6620013727151122,0.0674608538245501,-0.2155172676679793
0.94,-69.949722,-63.85052238221456,0.06832846482092016,-60.475673262320505,3.320814167069207,124.2775246110412,1.9795588247871148,-7.333789007766514,-2.784694893746916,-0.303701899307396,0.36023078824164007
2.299722,-76.599722,-53.78517929154577,4.867365159300483,14.974359865422125,1.1923964777715104,38.644498791816595,-5.114150121661739,-5.3131681632498315,2.083369082153684,-0.30967385414583853,0.42930602435046866
2.599722,-75.3,-58.33567761020216,3.4554728675157933,-51.08317945049859,-2.130452571547064,109.27300705861336,-7.08066015403609,-5.847668340826791,-1.4740942935409118,-0.7133733649534622,0.17859850332958346
4.849722,-74.209722,-15.813990874804283,30.09087634208984,64.5699446922124,-1.8024674516159747,-49.52907433608229,-32.42222323662185,0.5783252233050264,3.3679625551594694,-2.869928395423298,0.035887271208874624
5.099722,-75.349722,-57.67065685848965,4.57086509143196,-53.0875427338177,-0.609275189876033,110.690004302704,-6.779205121234091,-5.731945459860416,-1.918559268762184,-1.3069313238715654,-0.5779379765973973
6.38,-70.54,-10.926180951172183,-4.855061963014926,42.81713869330763,-10.711228700015216,-31.717277392206114,-6.248772074501538,0.023446301697148658,1.3477139541878485,0.5014445822796116,-0.1508372634335747
4.599722,-75.699722,-10.405635651015494,-5.105892914627769,10.562264242147226,1.196806763061721,-0.4471074631247436,7.522946804323992,-0.5857335782457078,0.425204267948366,0.5176191995150995,2.079634854002362
3.299722,-73.949722,-58.325813722642174,-6.072463211774285,-25.76220634607653,12.844090061949677,84.22643554984141,17.234723458095498,-6.987438730393852,0.41956164676970364,2.0678229542233124,0.27133471798169534
1.399722,-74.9,22.572469891094613,-2.899460318688837,38.51152240781708,-1.2560009729223396,-60.93067325015209,1.8490133082266298,3.015466463513321,1.2539563235268016,0.5264536939135328,-0.46370829349456966
5.599722,-72.05,29.850052368772406,-10.733536915963759,-36.42110214347408,0.6200055547144444,6.932226334787272,12.148137061293486,1.5125955061697023,-2.44942382929772,-0.058684383413959894,0.025543536056464564
2.799722,-75.3,-8.083966912941278,-4.758053717044656,-19.46739014946546,-0.02927831050818854,27.61995886338755,4.804372147123587,-0.6535316025413817,-1.0176140975025687,0.08389736171600826,0.1579706480977428
2.599722,-75.4,-43.58717158068179,4.3703472373545935,-38.77748543151366,3.1529313265260144,82.345784828828,-2.507599216941138,-3.575775091635458,-1.1110245797658964,-0.8896800828440921,-0.3418892338761583
2.39,-75.25,-11.547757550015053,5.7575741641173845,-8.504947863571234,10.348257297598034,20.329416073033393,2.476232937491728,-0.695993154300625,-0.35559274876638,-0.5282927076770366,-1.6323370918378604
1.37,-70.87,-23.599403902664875,-9.850322692608298,-40.52532045302396,0.9582967697903668,64.4685480541182,10.105206247203268,-1.7177926742555307,-2.1600045135508856,0.3955409285965641,-0.3723769101865082
0.97,-70.889722,11.547382295962912,-20.777375466128504,-25.852667157761218,-7.115596033350514,14.928448313766976,13.844663824704764,0.4082380863381811,-1.7906383237729504,0.8974896172083687,-0.27812400672411186
10.949722,-73.65,-32.484194636215044,-2.7969567930484764,-7.565137847426281,0.04539127629802249,40.027645464797644,2.0413643140802398,-2.5245936473466934,0.023394326583494794,0.35796947993282496,-0.11046377052063516
-2.44,-72.19,1.1763739164452611,-1.064705016399572,23.079604747253963,-0.07421671194986504,-24.306179780304117,1.1094326766778333,0.49964896291866423,0.6351741162649517,0.19973033956002512,0.3436113847751985
2.819722,-71.04,-33.166073175168236,-16.450754234870715,6.224273600075494,27.848325535976027,27.203283839537413,43.651729068942316,-2.5820707084402543,0.32920573165251954,1.9577024284902944,0.6940436897711182
3.099722,-76.199722,-36.89548897474262,-7.460216872556877,-10.338704083641387,-9.727193544165944,47.56649858539154,-3.2590935187587053,-3.2231772271604533,-0.15828929342384107,1.1736382911569325,-1.3042539159540796
4.829722,-68.33,-64.66292576903597,1.2704719489580614,-56.97347250356572,1.7604624029021054,121.58754121542573,-1.0155737857969778,-8.105554384668924,-1.4146057849540166,-0.35291985375630447,-0.05965694308802792
2.6,-72.566667,-54.021257013785025,-0.04141168541191806,38.31490587723948,20.54005940257865,15.742589454594142,18.405616086515835,-5.051168660736197,2.420779406879681,1.080033665218503,-0.7379469943436501
-4.1575,-69.948333,11.85455304308349,-18.155172467467587,32.85081156494363,-11.884740727364095,-44.281258365775706,6.6857715000707,1.5668859079989437,0.7588411075746427,1.3305100335072062,0.31434178591744916
-4.092222,-69.990556,-40.027418026212125,7.83445004240083,-18.878705080062396,-11.478295612580554,58.903631270036044,-20.56437156025312,-3.327595056056927,-0.09596056742220915,-0.7614929998456531,-0.5390600919877532
-3.698889,-70.565833,15.791962951116078,-30.565922048323515,24.51182854942264,-20.246952207067753,-39.42575058129453,10.509859865878678,1.4578299128935044,0.30098470468835076,1.941204098332104,-0.2078600186829716
-3.7975,-70.306111,80.0242477556703,-11.083119373677992,-15.688378523437912,-4.4754458205102425,-63.94487525101785,8.401828350779342,5.4787062778780005,-0.8954329080314,0.9192693052570111,-0.41815604029255354
-3.802778,-70.617778,22.092536960818094,-8.831521914650937,44.18517269621815,-8.89679430930929,-66.16090149851819,0.2747882318488603,3.3160655172012965,1.4545149621508395,0.8205097581446944,0.006106259920165668
-3.8525,-70.248611,-3.545004058695215,-11.475561306312494,74.22274341449268,-14.545225114747005,-70.51330615258094,-3.1707386787053884,2.5301528474598975,2.542300852140059,1.0774811609509374,0.3241340139428985
-3.857778,-70.1925,32.43609350468441,-9.56579506192084,-2.651117909738412,-8.702027859640443,-29.563476990111095,1.6599184788317123,1.9851233709750904,-0.5755429115845488,0.32700850385990876,-0.1276899913140196
-3.934167,-70.1225,69.38533254598578,1.7676151658475532,-19.483654561561966,12.422273212632957,-49.999054217819925,12.40115011793717,4.293608448820912,-1.2236487610806008,0.018758326657919225,0.33518052299145806
-4.019722,-70.156111,13.395929865171105,26.299902415154175,43.70891405733901,10.799423025925439,-57.656782324446176,-15.80762299625129,2.4170741268529707,2.0169289267086747,-1.597257425276629,-1.1626352484400162
-3.979444,-70.061111,22.618833058711683,-23.3713644778428,-28.831702770780126,3.7460168737556128,6.697807801855524,28.29598866031912,1.180876832331165,-1.9543246775117673,0.8779517536842533,0.6706506696121826
-3.798611,-69.898611,14.667094410369165,-16.431119022651426,-16.949794405771854,2.8090816505344396,2.7963872247547914,19.529093783837517,0.7126759560317668,-1.2299770358876776,0.7120607284759164,-0.13152836121715658
-3.744722,-69.873611,-33.48558533716219,-6.231198290237089,-15.692526501215198,1.5117104475600303,49.356408300200336,6.766423868095358,-2.6889623801240656,-0.350831566197481,0.6292066201695384,-0.19793538773452493
-3.750278,-69.88,-47.505364397652336,-4.235812597523716,-32.81651235778794,7.43696108114077,80.43067720620859,10.430049982349221,-4.265080537224891,-0.7320881771101854,0.5904954051728345,-0.33593825437415853
-4.144167,-69.948056,21.014297090803687,-7.905607161855163,26.736159560677386,-2.819345722711918,-47.60639122508207,5.677588967302015,2.1631545407585246,0.6506841704682086,0.7175515285788515,0.13616524578532432
-4.133056,-69.951667,-37.90342605643184,1.113053478724619,-0.31382252358024326,-4.973843775954896,38.44897166205021,-7.431477231624414,-3.1090566770216377,0.5838617310128444,0.05930411423443269,-0.8763158198219161
-2.772778,-69.821944,-9.945983438392807,-4.301416257727156,35.173536231904095,-4.2587330490902335,-25.181023312880544,-0.08167575354473565,-0.0838336367156841,1.0875579008246257,0.5222491831644391,0.3157690636759523
-2.751389,-69.817778,0.8412398469086438,14.936543636030025,36.91335655883388,0.8852816749611091,-38.341118903473856,-13.519269208619113,0.9123800199219549,1.4806108786239756,-0.9262027683924464,0.9976873280459512
-3.062222,-70.001389,12.320337920079997,-21.175815856683506,16.14550996576896,-12.110998973497171,-27.965916904100112,9.530361025696996,1.0382450870843882,0.10447857127921292,1.3378102731677985,0.12455812459558806
-3.059167,-70.072778,0.7484540624609505,-6.493755881803667,12.055712133318346,-4.56173041159314,-12.676964197878108,1.9329286394252003,0.21267925660723425,0.17705136529981996,0.43192904445316965,0.017415924872616752
-3.188333,-70.293333,85.39393464070153,-13.89536296960876,-25.51265122339649,-7.753789447384748,-59.469381994989114,8.549153281197558,5.266021140984071,-1.6106499886253902,0.8244506063040391,0.30340621976760906
-3.195833,-70.293611,33.46032231325522,-5.121475138003715,33.55909579183967,-2.4752286683371683,-66.96457165293425,3.5015354799054563,3.9228870934876667,1.1128454971542143,0.9588010348243373,0.36039977450578503
-2.902222,-69.758056,20.67333544585526,-9.545859321418677,2.2488839650557844,2.878019688508029,-22.74725805354849,13.004854149925407,1.4069691095750831,-0.33906303606400917,0.5800621006756983,0.18697115709562848
-2.6425,-70.069444,2.7650550080132144,-26.281471247680365,24.21478754264,-20.52999407659761,-26.143385994312816,5.613811101584215,0.3745388190647044,0.3704251527564424,1.7530908229906743,-0.4559879115153863
-2.582222,-70.036667,38.09145452880762,-4.645309321106075,11.337627651033024,-7.070446751654941,-49.42091045936334,-1.3011878988301484,2.8564567503050857,0.15392493014646383,0.17321248691431776,0.21951081669868158
-2.574444,-70.015278,-24.863958147871237,-1.7853495032035436,-6.318974296335026,3.163064265240262,31.22718899094977,4.44824775206381,-1.8311834213303075,-0.08994559925682787,0.15538729707053842,0.14726297647068098
