,Lat,Long,Rain Yesterday,Rain Today,Landslide,Forest Percentage,Clay_1,Clay_2,Silt_1,Silt_2,Sand_1,Sand_2,Transformed_1,Transformed_2,Transformed_3,Transformed_4
0,-0.16283533865140715,0.8082823870759878,-0.6885258388310301,-0.7522570435556963,1,0.9328516975775887,2.0934937897813897,-0.7816605372577676,0.383651491205919,-0.9507252590734306,-2.014480290914174,0.1389486031732999,2.551639633022804,0.6402786926717393,1.3974159282469776,-0.7712141418200482
1,-0.16283533865140715,0.8082823870759878,-0.25387785562863535,1.0339824431756448,1,0.9328516975775887,2.0934937897813897,-0.7816605372577676,0.383651491205919,-0.9507252590734306,-2.014480290914174,0.1389486031732999,2.551639633022804,0.6402786926717393,1.3974159282469776,-0.7712141418200482
2,-0.16283533865140715,0.8082823870759878,-0.3230263984108345,0.5737244159197162,1,0.9328516975775887,2.0934937897813897,-0.7816605372577676,0.383651491205919,-0.9507252590734306,-2.014480290914174,0.1389486031732999,2.551639633022804,0.6402786926717393,1.3974159282469776,-0.7712141418200482
3,-0.16283533865140715,0.8082823870759878,-0.6885258388310301,-0.7522570435556963,0,0.9328516975775887,2.0934937897813897,-0.7816605372577676,0.383651491205919,-0.9507252590734306,-2.014480290914174,0.1389486031732999,2.551639633022804,0.6402786926717393,1.3974159282469776,-0.7712141418200482
4,-0.16283533865140715,0.8082823870759878,-0.6885258388310301,-0.7522570435556963,0,0.9328516975775887,2.0934937897813897,-0.7816605372577676,0.383651491205919,-0.9507252590734306,-2.014480290914174,0.1389486031732999,2.551639633022804,0.6402786926717393,1.3974159282469776,-0.7712141418200482
5,-0.16283533865140715,0.8082823870759878,1.1290930000153478,-0.028994429296380412,0,0.9328516975775887,2.0934937897813897,-0.7816605372577676,0.383651491205919,-0.9507252590734306,-2.014480290914174,0.1389486031732999,2.551639633022804,0.6402786926717393,1.3974159282469776,-0.7712141418200482
6,-0.16283533865140715,0.8082823870759878,0.28943212337435803,-0.5769206522201046,0,0.9328516975775887,2.0934937897813897,-0.7816605372577676,0.383651491205919,-0.9507252590734306,-2.014480290914174,0.1389486031732999,2.551639633022804,0.6402786926717393,1.3974159282469776,-0.7712141418200482
7,-0.16283533865140715,0.8082823870759878,-0.4316883942114332,-0.06187000267180385,0,0.6646548682027449,2.0934937897813897,-0.7816605372577676,0.383651491205919,-0.9507252590734306,-2.014480290914174,0.1389486031732999,2.551639633022804,0.6402786926717393,1.3974159282469776,-0.7712141418200482
8,-0.16283533865140715,0.8082823870759878,1.297025175343546,-0.4454183587184108,1,0.39645803882768127,2.0934937897813897,-0.7816605372577676,0.383651491205919,-0.9507252590734306,-2.014480290914174,0.1389486031732999,2.551639633022804,0.6402786926717393,1.3974159282469776,-0.7712141418200482
9,-0.16283533865140715,0.8082823870759878,-0.6885258388310301,-0.0509114782133293,1,0.39645803882768127,2.0934937897813897,-0.7816605372577676,0.383651491205919,-0.9507252590734306,-2.014480290914174,0.1389486031732999,2.551639633022804,0.6402786926717393,1.3974159282469776,-0.7712141418200482
10,0.010190760208543249,0.5387118256132396,-0.47120184722983277,0.31071982891632854,1,0.9328516975775887,-0.0853144727253084,-0.36950027864818663,1.6178522707912717,1.499380297794341,-0.8538637252561817,1.3081419695386782,0.2876254121583544,0.8019888002671104,0.9801694743752486,0.29933156523528415
11,0.010190760208543249,0.5387118256132396,-0.29339130864703494,-0.7522570435556963,0,0.9328516975775887,-0.0853144727253084,-0.36950027864818663,1.6178522707912717,1.499380297794341,-0.8538637252561817,1.3081419695386782,0.2876254121583544,0.8019888002671104,0.9801694743752486,0.29933156523528415
12,0.05572394411905676,0.042134475550274546,-0.20448603935563597,1.220277358969711,1,0.9328516975775887,-0.013910964253514612,2.155877366217486,-2.1239759153455013,0.2606370647230447,1.2183107655311243,-1.6581971924240393,0.12461664150002444,-2.787233072730535,-2.7340463409757114,-0.8022701830720737
13,0.08304385446536455,0.035040513406514304,-0.20448603935563597,-0.28104049184129354,1,0.9328516975775887,-0.013910964253514612,2.155877366217486,-2.1239759153455013,0.2606370647230447,1.2183107655311243,-1.6581971924240393,0.12461664150002444,-2.787233072730535,-2.7340463409757114,-0.8022701830720737
14,0.014744078599594479,0.042134475550274546,-0.3032696719016348,0.9243971985909,1,0.9328516975775887,-0.013910964253514612,2.155877366217486,-2.1239759153455013,0.2606370647230447,1.2183107655311243,-1.6581971924240393,0.12461664150002444,-2.787233072730535,-2.7340463409757114,-0.8022701830720737
15,0.014744078599594479,0.042134475550274546,-0.23412112911943567,-0.7084229457217983,0,0.9328516975775887,-0.013910964253514612,2.155877366217486,-2.1239759153455013,0.2606370647230447,1.2183107655311243,-1.6581971924240393,0.12461664150002444,-2.787233072730535,-2.7340463409757114,-0.8022701830720737
16,0.08304385446536455,0.035040513406514304,-0.6885258388310301,-0.3577501630506149,0,0.9328516975775887,-0.013910964253514612,2.155877366217486,-2.1239759153455013,0.2606370647230447,1.2183107655311243,-1.6581971924240393,0.12461664150002444,-2.787233072730535,-2.7340463409757114,-0.8022701830720737
17,0.05572394411905676,0.042134475550274546,-0.44156675746603313,-0.7303399946387473,0,0.9328516975775887,-0.013910964253514612,2.155877366217486,-2.1239759153455013,0.2606370647230447,1.2183107655311243,-1.6581971924240393,0.12461664150002444,-2.787233072730535,-2.7340463409757114,-0.8022701830720737
