Lat,Long,Rain Yesterday,Rain Today,Landslide,Forest Percentage,Month_1,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Month_12
7.47,-73.37,-0.2637562188832352,-0.3687086875090893,1,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.1,-75.73,-0.33290476166543437,-0.14953819833959967,1,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8.11,-72.49,2.3342533170765334,0.5737244159197161,1,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.58,-76.92,0.22028358059215886,0.003881144079043117,1,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.21,-77.28,-0.37241821468383385,-0.4673354076353596,1,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.36,-75.59,-0.10570240680963708,-0.7522570435556962,0,0.9328516975775887,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.29,-75.59,1.3266602651073454,-0.21528934509044653,0,0.9328516975775887,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.92,-75.52,-0.29339130864703483,-0.7522570435556962,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.63,-76.72,-0.68852583883103,-0.6317132745124768,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5.13,-72.55,-0.68852583883103,-0.7522570435556962,0,0.9328516975775887,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.52,-75.0,0.635174837285354,0.6504340871290376,0,0.9328516975775887,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.49,-75.49,-0.5699854797758315,-0.6755473723463747,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.81,-74.62,-0.5601071165212316,0.9024801496739505,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.22,-75.35,-0.68852583883103,-0.7522570435556962,0,0.9328516975775887,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.07,-75.49,1.287146812088946,-0.7522570435556962,0,0.9328516975775887,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.51,-72.59,-0.1649725863372364,0.3983880245841244,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4.44,-75.22,-0.6786474755764302,-0.6536303234294258,0,0.9328516975775887,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.7,-77.49,-0.5699854797758315,-0.7522570435556962,0,0.9328516975775887,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.98,-75.7,-0.68852583883103,-0.7522570435556962,0,0.9328516975775887,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.68,-74.11,-0.22424276586483566,-0.02899442929638041,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.41,-75.5,-0.4613234839752328,2.0969593156476694,0,0.9328516975775887,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.18,-75.61,-0.39217494119303364,1.110692114384966,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7.16,-73.11,-0.68852583883103,-0.7522570435556962,0,0.9328516975775887,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.08,-74.7,-0.3427831249200342,-0.3687086875090893,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.44,-75.01,0.2795537601197583,0.29976130445785404,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4.41,-75.5,-0.441566757466033,-0.5988377011370535,0,0.9328516975775887,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.84,-75.67,-0.6292556593034307,-0.7303399946387472,0,0.9328516975775887,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.03,-75.71,-0.68852583883103,-0.30295754075824244,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6.25,-75.58,-0.68852583883103,-0.30295754075824244,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8.02,-74.46,0.06222976851856082,-0.1824137717150231,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.74,-77.28,-0.14521585982803664,0.6723511360459865,0,0.9328516975775887,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.28,-72.98,-0.441566757466033,-0.6755473723463747,0,0.9328516975775887,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.21,-77.28,-0.68852583883103,-0.7522570435556962,0,0.9328516975775887,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.77,-72.87,0.1807701275737595,-0.45637688317688513,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2.53,-75.68,0.9315257349233501,0.9682312964247975,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3.4,-76.58,-0.29339130864703483,0.35455392675022646,0,0.9328516975775887,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.06,-76.32,-0.3131480351562346,1.0997335899264913,0,0.9328516975775887,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.36,-75.09,-0.39217494119303364,-0.7303399946387472,0,0.9328516975775887,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.98,-77.52,0.20052685408295917,-0.4235013098014617,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7.03,-73.38,-0.6786474755764302,-0.7522570435556962,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.63,-74.11,-0.68852583883103,-0.7522570435556962,0,0.9328516975775887,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.23,-72.31,-0.68852583883103,-0.7522570435556962,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.58,-76.92,-0.68852583883103,0.20113458433158368,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6.65,-73.21,1.4452006241625441,0.1025078642053134,0,0.9328516975775887,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.26,-74.79,-0.68852583883103,-0.7522570435556962,0,0.9328516975775887,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.27,-74.62,-0.68852583883103,-0.7522570435556962,0,0.9328516975775887,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.02,-75.19,-0.23412112911943558,-0.7084229457217982,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7.11,-75.56,0.012837952245561416,-0.6755473723463747,0,0.9328516975775887,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.26,-75.4,-0.115580770064237,0.5189317936273437,0,0.9328516975775887,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.65,-76.72,-0.68852583883103,-0.7522570435556962,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6.44,-75.33,-0.68852583883103,-0.7522570435556962,0,0.9328516975775887,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.22,-72.48,-0.4810802104844326,-0.5878791766785789,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.82,-75.6,1.6724029790183412,1.7024524351425878,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6.25,-75.58,-0.68852583883103,-0.7522570435556962,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8.96,-73.18,-0.49095857373903246,-0.6536303234294258,0,0.9328516975775887,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
