profile_identifier;latitude;longitude;clay.0.5.cm;silt.0.5.cm;sand.0.5.cm;trans_1.0.5.cm;trans_2.0.5.cm
IGAC-BOL-SB-68;7.408889;-74.093056;24.5;6.0;69.5;1.042807;-1.401433
IGAC-BOL-SB-69;7.883889;-74.230556;51.7;30.1;18.2;-1.044957;-0.542760
IGAC-BOL-SB-7;8.786667;-74.153333;16.4;20.1;63.5;1.355143;0.204272
IGAC-BOL-SB-72;8.138056;-73.933333;46.3;28.4;25.3;-0.606413;-0.488011
IGAC-BOL-SB-8;8.795000;-74.156111;3.5;71.5;25.1;1.981415;3.029821
IGAC-BOY-174A;5.568490;-72.890283;24.2;38.0;37.8;0.446220;0.451332
IGAC-BOY-183-A;5.576638;-72.800148;19.0;22.0;59.0;1.132306;0.145575
IGAC-BOY-282;5.990655;-72.896709;26.7;31.6;41.7;0.445184;0.166948
IGAC-BOY-355;6.416300;-72.689036;37.1;24.7;38.2;0.030678;-0.405411
IGAC-BOY-357-A;6.484622;-72.681638;33.5;18.4;48.2;0.364985;-0.599760
IGAC-BOY-364-A;6.556601;-72.746305;27.6;28.7;43.7;0.459522;0.040907
IGAC-BOY-503;6.111720;-72.831432;13.1;23.8;63.1;1.568530;0.593142
IGAC-BOY-504-A;6.164983;-72.769027;13.5;16.7;69.8;1.646949;0.216169
IGAC-BOY-531;5.896565;-72.824179;22.0;34.0;44.0;0.694354;0.435247
IGAC-BOY-611;5.550580;-73.054692;24.6;37.5;37.9;0.433877;0.423306
IGAC-BOY-691;5.570681;-73.220791;17.1;25.4;57.5;1.210658;0.395179
IGAC-BOY-790-A;5.895747;-72.985412;18.6;19.7;61.7;1.199705;0.060701
IGAC-BOY-793;5.864867;-72.997365;39.9;50.4;9.6;-1.423445;0.233564
IGAC-BOY-B-104;5.369884;-73.269832;20.0;22.3;57.7;1.058683;0.105495
IGAC-BOY-B-106;5.355630;-73.281209;8.1;14.2;77.7;2.266048;0.568496
IGAC-BOY-B-109;5.368829;-73.300363;19.1;34.2;46.7;0.893165;0.582097
IGAC-BOY-B-124;5.317112;-73.494114;23.6;42.0;34.4;0.375007;0.573935
IGAC-BOY-B-138;5.267343;-73.502573;25.7;38.5;35.8;0.330394;0.402473
IGAC-BOY-B-14;5.469938;-73.293990;29.5;25.8;44.7;0.416912;-0.133706
IGAC-BOY-B-140;5.288287;-73.513632;35.3;26.6;38.1;0.075940;-0.283168
IGAC-BOY-B-149;5.343214;-73.569598;23.7;20.6;55.7;0.855149;-0.136934
IGAC-BOY-B-150;5.337839;-73.575791;13.5;23.9;62.6;1.532155;0.568461
IGAC-BOY-B-16;5.454261;-73.440977;31.0;25.4;43.6;0.343379;-0.196922
IGAC-BOY-B-31;5.358464;-73.298274;17.3;27.4;55.3;1.164783;0.461422
IGAC-BOY-B-55;5.398740;-73.366755;12.2;22.3;65.6;1.684221;0.604542
IGAC-BOY-B-8;5.448055;-73.245954;16.1;48.3;35.7;0.795401;1.098161
IGAC-BOY-B-98;5.417257;-73.501459;11.0;22.0;67.0;1.806797;0.693147
IGAC-BOY-J-17A;5.681171;-73.037721;13.6;20.1;66.4;1.588495;0.394051
IGAC-BOY-J-21;5.600936;-72.977491;45.3;13.2;41.5;-0.086933;-1.234120
IGAC-BOY-J-27;5.750411;-72.999449;31.6;33.2;35.2;0.107691;0.049655
IGAC-BOY-J-37A;5.678332;-73.002914;23.4;17.2;59.4;0.933021;-0.308057
IGAC-BOY-J-4;5.583150;-72.896232;22.5;29.2;48.3;0.763760;0.260024
IGAC-BOY-P-1317;6.085416;-74.455250;17.5;22.3;60.2;1.236067;0.241576
IGAC-BOY-P-1425;5.951743;-74.501768;14.2;11.7;74.1;1.651855;-0.189711
IGAC-BOY-P-1509;5.885471;-74.513575;4.7;6.2;89.1;2.943693;0.286449
IGAC-BOY-P-1530;5.929775;-74.331779;14.0;16.0;69.9;1.605573;0.132070
IGAC-BOY-P-1602;6.094951;-74.449042;7.8;21.9;70.3;2.204980;1.039219
IGAC-BOY-P-503A;6.109770;-72.856131;27.8;32.0;40.1;0.365568;0.141063
IGAC-BOY-PB-11A;5.776268;-72.751301;45.2;29.3;25.5;-0.571878;-0.435686
IGAC-BOY-PB-13A;5.812219;-72.777314;22.0;50.0;28.0;0.241162;0.820981
IGAC-BOY-PB-14-A;5.906757;-72.794121;47.4;27.0;25.6;-0.615017;-0.561932
IGAC-BOY-PB-15A;6.178450;-72.462087;18.7;27.6;53.7;1.057375;0.392009
IGAC-BOY-PB-18;5.793099;-73.071128;47.3;43.1;9.6;-1.592763;-0.094088
IGAC-BOY-PB-19A;5.444140;-72.709778;14.3;31.3;54.4;1.335224;0.782759
IGAC-BOY-PB-1A;5.940291;-73.079092;13.7;23.9;62.5;1.518207;0.555912
IGAC-BOY-PB-2;6.001297;-72.543342;11.9;20.4;67.7;1.739907;0.538107
IGAC-BOY-PB-21;5.799281;-72.819134;13.4;23.7;62.9;1.543078;0.565560
IGAC-BOY-PB-21A;5.656722;-73.172909;29.7;20.2;50.1;0.522097;-0.388731
IGAC-BOY-PB-22;5.401541;-72.701372;32.7;35.7;31.6;-0.033721;0.086976
IGAC-BOY-PB-23A;5.449924;-72.718136;25.6;37.6;36.8;0.364759;0.384659
IGAC-BOY-PB-24A;5.399477;-72.715764;7.7;34.5;57.8;2.017846;1.502945
IGAC-BOY-PB-27;5.712801;-73.220912;51.7;32.5;15.8;-1.186406;-0.462802
IGAC-BOY-PB-28;5.682320;-73.337423;20.1;40.9;39.0;0.660288;0.708233
IGAC-BOY-PB-3;5.918666;-73.138057;24.5;20.0;55.6;0.820863;-0.203448
IGAC-BOY-PB-31A;5.373450;-72.695437;31.2;48.8;20.0;-0.445970;0.445664
IGAC-BOY-PB-35A;5.588493;-73.166088;24.5;43.7;31.8;0.260000;0.576720
IGAC-BOY-PB-41;5.482156;-73.512930;40.8;22.8;36.4;-0.113803;-0.579321
IGAC-BOY-PB-42A;5.563159;-72.581575;10.2;14.2;75.6;2.004943;0.332742
IGAC-BOY-PB-43A;5.528668;-72.538927;22.0;18.0;60.0;1.003302;-0.200671
IGAC-BOY-PB-45A;5.483313;-72.490741;8.0;10.0;82.0;2.327278;0.223144
IGAC-BOY-PB-4A;6.293958;-72.644236;26.9;20.7;52.4;0.664937;-0.264865
IGAC-BOY-PB-55;6.065406;-73.522559;54.3;34.9;10.8;-1.614808;-0.441103
IGAC-BOY-PB-5A;5.578104;-72.698423;6.5;40.3;53.2;2.096489;1.817927
IGAC-BOY-PB-64A;6.302234;-72.399791;16.2;35.1;48.7;1.098885;0.772336
IGAC-BOY-PB-65;5.820670;-73.472504;5.9;62.8;31.2;1.657702;2.357852
IGAC-BOY-PB-71;5.769517;-73.463269;6.5;50.2;43.3;1.892138;2.039555
IGAC-BOY-PB-80;5.682800;-73.586731;40.9;34.5;24.6;-0.507658;-0.168600
IGAC-BOY-PB-85;5.560597;-73.433052;3.7;62.0;34.3;2.214304;2.807518
IGAC-BOY-PB-87;5.553401;-73.636947;16.5;45.0;38.5;0.847433;1.003307
IGAC-BOY-PBC-1;6.985418;-72.128558;13.0;34.4;52.6;1.396807;0.972525
IGAC-BOY-PBC-11;7.003582;-71.985209;7.9;37.8;54.3;1.926073;1.565762
IGAC-BOY-PBC-12;6.995681;-71.970281;2.0;14.3;83.7;3.733596;1.970010
IGAC-BOY-PBC-2;6.991819;-72.124537;41.2;35.3;23.5;-0.563536;-0.154870
IGAC-BOY-PBC-3;7.015135;-72.108536;14.3;38.3;47.4;1.199440;0.984077
IGAC-BOY-PBC-4;7.002541;-72.120652;14.8;24.4;60.7;1.409894;0.499105
IGAC-BOY-PJ-100;5.665323;-73.971992;25.6;28.1;46.3;0.594525;0.095283
IGAC-BOY-PJ-101;5.648052;-74.064055;31.9;49.8;18.3;-0.553437;0.446717
IGAC-BOY-PJ-112;5.574456;-73.898347;11.1;29.0;59.9;1.688374;0.964281
IGAC-BOY-PJ-124;5.761978;-74.578789;8.2;23.0;68.8;2.130655;1.035105
IGAC-BOY-PJ-126;5.904071;-74.578444;5.9;64.0;30.1;1.630957;2.385793
IGAC-BOY-PJ-13;5.519570;-74.056596;37.6;33.2;29.2;-0.251825;-0.124018
IGAC-BOY-PJ-132;6.077367;-74.549634;51.8;15.9;32.3;-0.473341;-1.179539
IGAC-BOY-PJ-136;5.928875;-74.524897;40.0;24.0;36.0;-0.106637;-0.509215
IGAC-BOY-PJ-137;5.868507;-74.568002;27.4;29.1;43.5;0.461297;0.058289
IGAC-BOY-PJ-14;5.517120;-74.070180;28.9;30.6;40.6;0.339200;0.056073
IGAC-BOY-PJ-145;5.785050;-74.603204;23.8;30.7;45.5;0.646962;0.254715
IGAC-BOY-PJ-146;6.027477;-74.461424;3.0;11.9;85.2;3.347769;1.375708
IGAC-BOY-PJ-18;5.449213;-74.041170;18.0;24.0;58.0;1.170071;0.287682
IGAC-BOY-PJ-27;5.489807;-73.978223;17.8;25.1;57.2;1.169515;0.344393
IGAC-BOY-PJ-32;5.549282;-74.014133;28.5;43.6;27.9;-0.022580;0.424867
IGAC-BOY-PJ-34;5.711110;-73.921062;26.1;43.2;30.7;0.165029;0.504525
IGAC-BOY-PJ-36;5.695056;-73.921926;31.9;52.0;16.1;-0.681435;0.489749
IGAC-BOY-PJ-4;5.515663;-74.135122;26.6;34.9;38.5;0.367853;0.269466
IGAC-BOY-PJ-45;5.738562;-72.990996;12.0;56.0;32.0;0.980829;1.540445
IGAC-BOY-PJ-5;5.523738;-74.126319;37.8;33.7;28.5;-0.281935;-0.112656
IGAC-BOY-PJ-68;5.505927;-73.705664;26.0;28.0;46.0;0.570545;0.074108
IGAC-BOY-PJ-79;5.699820;-73.736916;11.4;18.0;70.6;1.822568;0.453413
IGAC-BOY-PJ-8;5.510957;-74.074964;30.0;40.4;29.6;-0.014055;0.298095
IGAC-BOY-PJ-83;5.589015;-73.712878;33.5;36.1;30.4;-0.095438;0.075074
IGAC-BOY-PJ-85;5.609080;-73.741604;29.3;41.1;29.6;0.011132;0.337439
IGAC-BOY-PJ-86;5.603836;-73.727076;25.4;37.7;36.9;0.375471;0.396528
IGAC-BOY-PJ-87;5.626124;-73.780882;61.5;20.7;17.8;-1.239939;-1.091698
IGAC-BOY-PJ-97;5.722675;-73.988519;46.3;30.3;23.4;-0.684700;-0.423052
IGAC-BOY-PJ-98;5.692660;-73.970318;33.8;46.2;20.1;-0.522084;0.311605
IGAC-BOY-R-01;5.428592;-73.525738;35.8;46.3;18.0;-0.688374;0.257915
IGAC-BOY-R-02;5.500996;-73.380134;31.0;32.2;36.8;0.171310;0.036222
IGAC-BOY-R-03;5.536986;-72.792132;26.0;28.0;46.0;0.570545;0.074108
IGAC-BOY-R-04;4.821098;-73.076912;15.7;42.3;42.0;0.980885;0.987162
IGAC-BOY-R-05;5.662491;-73.785028;40.4;41.7;17.9;-0.816189;0.033060
IGAC-CAL-A-15;5.753211;-74.667936;49.2;29.9;20.9;-0.855756;-0.497575
IGAC-CAL-A-25;5.768415;-74.707992;34.5;15.4;50.1;0.372236;-0.804730
IGAC-CAL-A-36;5.361268;-74.708404;9.8;17.8;72.4;1.998107;0.596694
IGAC-CAL-A-4;5.695807;-74.742534;6.9;15.5;77.6;2.415209;0.802226
IGAC-CAL-A-56;5.461505;-74.739411;16.4;24.0;59.6;1.289563;0.382570
IGAC-CAL-A-7;5.627224;-74.687676;36.7;44.5;18.8;-0.666128;0.191887
IGAC-CAL-C-112;5.620752;-75.492339;29.3;29.7;41.0;0.337415;0.016512
IGAC-CAL-C-54;5.379007;-74.951826;21.5;39.6;38.9;0.592466;0.609993
IGAC-CAL-C-58;5.577216;-75.086844;31.5;15.9;52.6;0.514170;-0.679875
IGAC-CAL-C-61;5.024302;-75.463541;5.7;13.5;80.8;2.658110;0.869698
IGAC-CAL-C-66;4.961640;-75.353642;6.1;15.1;78.8;2.560501;0.908137
IGAC-CAL-C-68;5.006468;-75.437241;10.3;10.1;79.6;2.045523;-0.016902
IGAC-CAL-PC-1;4.841631;-75.364388;3.6;15.7;80.7;3.113047;1.479515
IGAC-CAL-PC-10;5.336950;-75.453181;13.3;29.7;57.0;1.453217;0.803330
IGAC-CAL-PC-11;5.340768;-75.431773;17.5;36.3;46.2;0.967825;0.726570
IGAC-CAL-PC-13;5.379784;-75.495532;19.6;45.6;34.7;0.569288;0.842565
IGAC-CAL-PC-14;5.411915;-75.471544;26.7;31.6;41.7;0.447081;0.167610
IGAC-CAL-PC-15;5.443924;-75.480630;15.2;37.6;47.2;1.131839;0.906393
IGAC-CAL-PC-16;5.724356;-75.587936;18.6;23.9;57.5;1.131710;0.253465
IGAC-CAL-PC-17;5.548189;-75.546880;18.7;18.6;62.7;1.211929;-0.000782
IGAC-CAL-PC-18;5.192943;-75.556118;24.8;30.8;44.4;0.581317;0.215125
IGAC-CAL-PC-19;5.475500;-75.637491;22.8;41.7;35.5;0.441238;0.602211
IGAC-CAL-PC-20;5.474399;-75.691888;31.7;26.5;41.8;0.277338;-0.176727
IGAC-CAL-PC-21;5.370372;-75.670460;33.7;37.9;28.4;-0.169566;0.119685
IGAC-CAL-PC-22;5.413867;-75.677889;31.8;32.0;36.2;0.127768;0.006085
IGAC-CAL-PC-23;5.562516;-74.748825;23.1;18.8;58.1;0.920073;-0.209996
IGAC-CAL-PC-24;5.569710;-74.767738;14.9;10.0;75.1;1.620972;-0.395845
IGAC-CAL-PC-25;5.584678;-74.820571;33.0;18.7;48.3;0.380190;-0.571099
IGAC-CAL-PC-26;5.564198;-74.848452;23.8;9.2;67.0;1.034403;-0.947723
IGAC-CAL-PC-27;5.555751;-74.974887;10.6;24.7;64.8;1.813887;0.847874
IGAC-CAL-PC-28;5.536423;-75.030667;4.0;16.0;80.0;2.995732;1.386294
IGAC-CAL-PC-29;5.530696;-75.039659;2.0;14.3;83.7;3.741340;1.977234
IGAC-CAL-PC-3;5.043851;-75.381569;7.8;6.8;85.4;2.394131;-0.136172
IGAC-CAL-PC-30;5.387437;-74.943139;10.0;24.0;66.0;1.887070;0.875469
IGAC-CAL-PC-31;5.295401;-74.758294;11.3;15.8;72.9;1.863540;0.337624
IGAC-CAL-PC-32;5.357937;-74.730899;11.5;16.4;72.1;1.831128;0.348706
IGAC-CAL-PC-33;5.422344;-75.113881;4.2;28.4;67.3;2.774520;1.912779
IGAC-CAL-PC-34;5.417182;-75.143570;2.0;28.2;69.8;3.552723;2.645591
IGAC-CAL-PC-35;5.373721;-75.066105;6.0;28.0;66.0;2.397895;1.540445
IGAC-CAL-PC-36;5.360436;-75.101178;10.5;42.5;47.0;1.499095;1.398557
IGAC-CAL-PC-37;5.231139;-75.226283;2.0;18.0;80.0;3.688879;2.197225
IGAC-CAL-PC-4;4.985488;-75.488729;4.0;17.6;78.4;2.971271;1.476035
IGAC-CAL-PC-5;4.991586;-75.637753;4.0;25.6;70.4;2.862904;1.852098
IGAC-CAL-PC-6;4.944424;-75.355643;4.3;28.4;67.3;2.757175;1.894267
IGAC-CAL-PC-8;5.353853;-75.296269;6.4;26.8;66.8;2.345937;1.432652
IGAC-CAL-PC-9;5.375884;-75.424325;10.9;31.2;57.9;1.673584;1.053862
IGAC-CAL-TM-110;5.344244;-74.869169;16.0;13.3;70.7;1.486079;-0.186005
IGAC-CAL-TM-113;5.316912;-74.896395;9.5;52.2;38.3;1.394593;1.703237
IGAC-CAL-TM-116;5.530689;-74.709481;23.2;19.4;57.4;0.906421;-0.177448
IGAC-CAQ-018;2.352992;-74.893951;47.9;38.2;14.0;-1.232093;-0.227118
IGAC-CAQ-055;2.712194;-75.061263;86.1;4.1;9.8;-2.169709;-3.056196
IGAC-CAQ-056;2.668945;-75.089440;33.2;29.5;37.3;0.117268;-0.119343
IGAC-CAQ-059;2.729347;-74.962471;55.2;19.6;25.2;-0.784975;-1.038242
IGAC-CAQ-073;1.712283;-75.616134;54.8;31.4;13.8;-1.375533;-0.557621
IGAC-CAQ-076;1.629673;-75.630540;40.1;35.9;24.0;-0.514578;-0.112912
IGAC-CAQ-078;1.493014;-75.750649;34.6;23.0;42.4;0.203083;-0.409989
IGAC-CAQ-141;1.455214;-75.814346;38.7;35.0;26.2;-0.390723;-0.100549
IGAC-CAQ-142;2.683990;-75.108353;48.1;24.0;27.9;-0.546242;-0.697613
IGAC-CAQ-145;2.330199;-74.751181;81.6;8.4;10.0;-2.097307;-2.272029
IGAC-CAQ-149;1.879213;-75.679025;84.7;3.4;11.8;-1.968433;-3.205247
IGAC-CAQ-CQ-01;1.228969;-76.053903;81.3;11.6;7.1;-2.438364;-1.951888
IGAC-CAQ-CQ-02;1.222984;-76.064730;36.2;30.8;32.9;-0.096015;-0.161640
IGAC-CAQ-CQ-03;1.226333;-76.099300;27.3;44.4;28.3;0.035975;0.486353
IGAC-CAQ-CQ-04;1.067414;-76.086758;35.1;14.1;50.8;0.370662;-0.910623
IGAC-CAQ-CQ-05;1.210028;-76.078081;50.7;15.8;33.5;-0.414544;-1.165935
IGAC-CAQ-CQ-06;1.135381;-76.171089;22.1;36.2;41.7;0.633091;0.493305
IGAC-CAQ-CQ-07;1.134325;-76.170600;29.3;29.7;41.0;0.337312;0.016469
IGAC-CAQ-CQ-08;1.154394;-76.123928;40.9;26.2;32.9;-0.217033;-0.443570
IGAC-CAQ-CQ-10;1.362928;-75.990275;35.1;40.2;24.7;-0.352895;0.134393
IGAC-CAQ-CQ-11;1.244853;-75.888417;11.2;47.6;41.1;1.297816;1.444360
IGAC-CAQ-CQ-13;1.301167;-75.874667;48.3;34.2;17.5;-1.015376;-0.345800
IGAC-CAQ-CQ-134;1.279236;-75.202917;10.6;49.8;39.5;1.313179;1.544629
IGAC-CAQ-CQ-135;1.394931;-75.337681;23.9;31.8;44.3;0.616945;0.285109
IGAC-CAQ-CQ-18;0.683000;-75.234325;49.4;18.7;31.9;-0.438409;-0.971333
IGAC-CAQ-CQ-19;0.632286;-75.210925;65.6;22.6;11.7;-1.722200;-1.064004
IGAC-CAQ-CQ-21;1.228542;-76.056444;18.5;33.5;48.0;0.951039;0.592115
IGAC-CAQ-CQ-23;1.472283;-75.860094;55.5;26.2;18.3;-1.110386;-0.749652
IGAC-CAQ-CQ-25;1.067542;-76.087328;8.2;31.3;60.5;2.002295;1.343251
IGAC-CAQ-CQ-27;1.135339;-76.171628;22.0;31.7;46.3;0.742574;0.362433
IGAC-CAQ-CQ-28;1.144497;-76.165033;42.6;35.3;22.1;-0.656670;-0.186143
IGAC-CAQ-CQ-29;1.155056;-76.125042;59.7;22.2;18.1;-1.195971;-0.989384
IGAC-CAQ-CQ-30;1.171614;-76.154406;43.6;25.3;31.2;-0.335336;-0.545550
IGAC-CAQ-CQ-31;1.345167;-75.984494;37.3;48.0;14.7;-0.928338;0.252199
IGAC-CAQ-CQ-33;1.278008;-75.872453;31.7;51.5;16.8;-0.639026;0.484188
IGAC-CAQ-CQ-34;1.276375;-75.872772;42.7;42.8;14.5;-1.079431;0.002541
IGAC-CAQ-CQ-41;1.241883;-74.757817;52.6;8.8;38.6;-0.309007;-1.786289
IGAC-CAQ-CQ-42;1.210722;-74.792378;9.4;49.5;41.1;1.481357;1.666045
IGAC-CAQ-CQ-43;1.208525;-74.763878;30.3;31.8;37.8;0.221417;0.048882
IGAC-CAQ-CQ-44;1.011156;-74.641358;88.2;3.1;8.8;-2.309169;-3.361021
IGAC-CAQ-CQ-45;0.998978;-74.702475;82.8;9.9;7.4;-2.419501;-2.125706
IGAC-CAQ-CQ-49;-0.247086;-72.423894;47.4;11.2;41.4;-0.136256;-1.444647
IGAC-CAQ-CQ-50;-0.571531;-72.402917;71.2;2.5;26.3;-0.997181;-3.347729
IGAC-CAQ-CQ-51;-0.592631;-72.399731;84.0;4.0;12.0;-1.945910;-3.044522
IGAC-CAQ-CQ-52;1.362567;-74.948033;29.7;33.8;36.5;0.206579;0.130062
IGAC-CAQ-CQ-53;2.229803;-74.891603;82.9;8.5;8.6;-2.266388;-2.278992
IGAC-CAQ-CQ-55;2.015672;-75.001808;55.7;33.7;10.5;-1.667032;-0.502038
IGAC-CAQ-CQ-56;1.914533;-75.190842;75.8;6.1;18.1;-1.432186;-2.519810
IGAC-CAQ-CQ-61;1.239311;-74.756072;38.0;24.8;37.2;-0.022764;-0.427567
IGAC-CAQ-CQ-63;1.201278;-74.756803;63.4;11.7;25.0;-0.932144;-1.692427
IGAC-CAQ-CQ-64;1.214939;-74.773625;83.3;7.1;9.6;-2.164842;-2.460744
IGAC-CAQ-CQ-72;2.222525;-74.873481;63.0;22.2;14.8;-1.448556;-1.041496
IGAC-CAQ-CQ-73;2.230211;-74.891494;73.7;18.7;7.5;-2.279556;-1.369812
IGAC-CAQ-CQ-75;2.021297;-75.002869;60.6;20.1;19.2;-1.146907;-1.101534
IGAC-CAQ-CQ-76;1.912417;-75.186547;71.7;10.4;17.9;-1.388101;-1.926473
IGAC-CAQ-T-201;1.131967;-76.096814;31.8;36.9;31.3;-0.017927;0.147534
IGAC-CAQ-T-202;1.169340;-76.139723;39.2;28.8;32.0;-0.202569;-0.306269
IGAC-CAQ-T-204;1.323019;-75.967919;36.8;39.3;24.0;-0.428700;0.065652
IGAC-CAQ-T-206;1.606566;-75.479875;54.4;18.9;26.7;-0.712614;-1.055739
IGAC-CAQ-T-207;1.666570;-75.289367;72.9;12.4;14.7;-1.601453;-1.769033
IGAC-CAQ-T-221;1.142335;-76.161639;31.0;37.5;31.5;0.014318;0.190933
IGAC-CAQ-T-223;1.509543;-75.865878;41.3;36.2;22.6;-0.603820;-0.131123
IGAC-CAQ-T-224;1.141300;-75.684279;22.9;40.2;36.9;0.475441;0.560700
IGAC-CAQ-T-225;1.104871;-75.687073;28.7;42.0;29.3;0.020241;0.381604
IGAC-CAQ-T-227;1.861268;-75.663641;60.8;10.6;28.6;-0.753504;-1.749589
IGAC-CAQ-T-230;1.520212;-75.338349;69.1;15.2;15.8;-1.476083;-1.516504
IGAC-CAQ-T-232;1.844368;-75.253796;57.2;28.5;14.3;-1.389855;-0.695931
IGAC-CAQ-T-233;1.849710;-75.205421;60.8;19.3;20.0;-1.113247;-1.149673
IGAC-CAQ-T-234;2.346880;-74.733319;70.2;12.2;17.5;-1.389730;-1.746602
IGAC-CAQ-T-237;2.289076;-74.943951;54.7;31.4;13.9;-1.368051;-0.553700
IGAC-CAQ-T-238;2.164346;-74.929592;30.3;45.4;24.3;-0.219898;0.405729
IGAC-CAQ-T-241;1.163165;-76.180300;49.3;31.3;19.5;-0.927414;-0.454712
IGAC-CAQ-T-243;1.202367;-76.205668;39.3;34.4;26.3;-0.403053;-0.135058
IGAC-CAQ-T-244;1.448737;-75.872053;37.5;48.9;13.5;-1.019763;0.265473
IGAC-CAQ-T-245;1.505917;-75.873346;58.5;23.3;18.2;-1.165400;-0.920813
IGAC-CAQ-T-246;1.746333;-75.765122;63.4;18.3;18.3;-1.241701;-1.241701
IGAC-CAQ-T-247;1.726532;-75.635044;46.3;41.7;12.0;-1.346355;-0.103519
IGAC-CAQ-T-250;1.645865;-75.159082;34.7;24.0;41.3;0.173535;-0.367462
IGAC-CAQ-T-256;2.698461;-75.099237;65.2;16.2;18.6;-1.256949;-1.391767
IGAC-CAQ-T-257;2.752286;-74.987299;59.0;24.8;16.2;-1.292411;-0.868791
IGAC-CAS-A-88;6.071015;-72.328703;3.4;16.9;79.7;3.161328;1.612618
IGAC-CAS-C-06;4.712891;-71.502154;47.9;30.7;21.3;-0.810288;-0.444397
IGAC-CAS-C-11;6.041502;-72.352047;22.0;2.0;76.0;1.239691;-2.397895
IGAC-CAS-C-12;6.064511;-72.329859;33.7;31.6;34.6;0.025009;-0.064198
IGAC-CAS-C-15;6.084745;-72.266161;17.8;29.8;52.5;1.083940;0.517211
IGAC-CAS-C-16;6.092478;-72.261463;24.0;10.0;66.0;1.011601;-0.875469
IGAC-CAS-C-17;5.864612;-72.157832;28.7;3.5;67.8;0.860376;-2.110443
IGAC-CAS-C-18;5.863272;-72.175946;18.0;21.8;60.2;1.207547;0.190857
IGAC-CAS-C-35;5.798052;-72.147353;24.0;10.0;66.0;1.011601;-0.875469
IGAC-CAS-C-38;5.662426;-72.076736;55.8;22.2;22.0;-0.931299;-0.923375
IGAC-CAS-C-49;5.349099;-72.369212;18.0;10.0;72.0;1.386294;-0.587787
IGAC-CAS-C-60;4.415084;-72.806303;51.5;37.5;11.0;-1.541027;-0.316503
IGAC-CAS-C-65;4.630009;-72.876248;5.5;14.9;79.6;2.669988;0.995877
IGAC-CAS-C-66;4.644428;-72.853075;3.9;3.4;92.8;3.177973;-0.143022
IGAC-CAS-C-71;5.223486;-72.861150;50.0;35.3;14.7;-1.221115;-0.349418
IGAC-CAS-C-72;5.208723;-72.825266;24.0;10.0;66.0;1.011601;-0.875469
IGAC-CAS-C-87;4.858585;-72.868704;7.9;4.0;88.1;2.410824;-0.684365
IGAC-CAS-C-89;4.440681;-72.693340;18.4;67.5;14.1;-0.270703;1.298948
IGAC-CAS-C-93;4.829277;-72.805291;6.0;12.0;82.0;2.614960;0.693147
IGAC-CAS-C-97;4.806090;-72.786608;5.7;18.0;76.3;2.597327;1.152809
IGAC-CAS-CN-02;4.331667;-72.704694;38.1;38.9;23.0;-0.504056;0.019436
IGAC-CAS-CN-06;4.705083;-72.912167;19.6;19.7;60.8;1.134170;0.006189
IGAC-CAS-CN-07;4.608917;-72.898222;15.4;8.1;76.5;1.601280;-0.644351
IGAC-CAS-CN-10;4.878711;-73.024617;26.9;45.1;28.0;0.039429;0.515136
IGAC-CAS-CN-101;5.846183;-72.159564;26.3;24.8;48.8;0.617143;-0.058272
IGAC-CAS-CN-102;5.752756;-71.631427;4.2;8.0;87.9;3.049583;0.650637
IGAC-CAS-CN-104;5.972228;-71.099369;8.1;4.1;87.8;2.383316;-0.693147
IGAC-CAS-CN-105;5.969097;-71.100614;4.1;7.8;88.1;3.077717;0.657724
IGAC-CAS-CN-11;4.831194;-72.816861;19.2;16.1;64.7;1.216900;-0.174518
IGAC-CAS-CN-121;5.734589;-72.102534;15.1;15.5;69.4;1.527832;0.027444
IGAC-CAS-CN-122;5.848699;-72.106195;50.5;32.5;17.1;-1.084689;-0.441701
IGAC-CAS-CN-123;5.842756;-71.927120;19.4;21.8;58.7;1.104953;0.116492
IGAC-CAS-CN-125;5.781146;-71.955085;25.0;54.8;20.1;-0.217361;0.784190
IGAC-CAS-CN-126;5.813517;-71.902267;11.3;12.4;76.3;1.910043;0.091860
IGAC-CAS-CN-127;5.708523;-70.947097;11.7;23.6;64.6;1.705343;0.699982
IGAC-CAS-CN-22;4.469889;-72.743361;8.4;9.5;82.1;2.282382;0.123453
IGAC-CAS-CN-25;4.935059;-72.933167;31.0;26.1;42.8;0.322142;-0.172826
IGAC-CAS-CN-26;4.957645;-72.930911;11.7;16.2;72.1;1.816281;0.323909
IGAC-CAS-CN-27;5.003270;-72.826856;28.3;24.3;47.4;0.515760;-0.152385
IGAC-CAS-CN-31;4.745086;-72.893966;34.6;18.6;46.8;0.302115;-0.618752
IGAC-CAS-CN-32;4.562788;-72.823912;24.8;49.9;25.3;0.019800;0.699189
IGAC-CAS-CN-42;5.200797;-72.627657;11.9;12.7;75.4;1.846469;0.066515
IGAC-CAS-CN-43;5.201886;-72.521200;30.3;27.7;42.0;0.326902;-0.091228
IGAC-CAS-CN-44;5.162353;-72.374800;24.2;58.9;16.9;-0.361345;0.888030
IGAC-CAS-CN-45;5.469405;-72.266270;26.6;17.7;55.7;0.738628;-0.404530
IGAC-CAS-CN-47;4.736628;-72.323133;50.5;32.5;17.1;-1.084978;-0.441549
IGAC-CAS-CN-49;5.105425;-72.091920;45.6;20.6;33.8;-0.300702;-0.795984
